experiment_type,experiment_name,experiment_code,country,age,age_num,mean_C_tr,mean_lambda_xr,mean_climate_component,mean_relative_mx_impact,mean_relative_mx_impact_pct,median_relative_mx_impact_pct,min_relative_mx_impact_pct,max_relative_mx_impact_pct,mean_delta_vs_baseline_relative_mx_impact_pct,mean_delta_vs_baseline_climate_component
component_exclusion,E2_excl_temp_anomaly,E2,IT,82,82.0,4.178499370227794,0.016963223447624663,0.07088081849293298,0.07363330616872872,7.363330616872872,7.856938716660378,2.6919840477855894,10.81342055700314,0.6980117707915723,0.006524659099035404
component_exclusion,E2_excl_temp_anomaly,E2,IT,83,83.0,4.178499370227794,0.017763958268677597,0.07422668843842214,0.07724897913124364,7.724897913124363,8.242709862774845,2.8208329231802276,11.351816457065421,0.7335530794587644,0.006835016827375105
component_exclusion,E2_excl_temp_anomaly,E2,IT,84,84.0,4.178499370227794,0.0185381571618933,0.07746167802615503,0.08075716942692737,8.075716942692738,8.617008660215774,2.9455655335806297,11.87485731363276,0.6234451606865595,0.005795488882860492
component_exclusion,E2_excl_temp_anomaly,E2,IT,85,85.0,4.178499370227794,0.021993322223725298,0.09189908306105309,0.09656288125343705,9.656288125343705,10.303304223543751,3.5040806670677993,14.239243380482524,0.9078513841027948,0.00831795396814528
component_exclusion,E3_excl_extreme_heat_days,E3,ES,20,20.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,21,21.0,2.6368619650579146,0.02351289269109265,0.06200025242563044,0.06436095751611907,6.436095751611907,6.486131985560362,-0.3224408579373117,12.17052011930344,2.511955726302482,0.023565893818410705
component_exclusion,E3_excl_extreme_heat_days,E3,ES,22,22.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,23,23.0,2.6368619650579146,0.005169416585123278,0.013631037974851141,0.013742723958010723,1.3742723958010723,1.3912557302157902,-0.07097942495115639,2.557179111483565,-1.6446752109950609,-0.01607784416390579
component_exclusion,E3_excl_extreme_heat_days,E3,ES,24,24.0,2.6368619650579146,0.0190292897655498,0.05017761040484411,0.0517157194590935,5.17157194590935,5.217655828806,-0.26103590613270056,9.740644803115138,-2.384979615372815,-0.022466616891011964
component_exclusion,E3_excl_extreme_heat_days,E3,ES,25,25.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,26,26.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,27,27.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,28,28.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,29,29.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,30,30.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,31,31.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,32,32.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,33,33.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,34,34.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,35,35.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,36,36.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,37,37.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,38,38.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,39,39.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,40,40.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,41,41.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,42,42.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,43,43.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,44,44.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,45,45.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,46,46.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,47,47.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,48,48.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,49,49.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,50,50.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,51,51.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,52,52.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,53,53.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,54,54.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,55,55.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,56,56.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,57,57.0,2.6368619650579146,3.883684445601584e-05,0.0001024073979889385,0.00010241366441249826,0.010241366441249827,0.010380737404225293,-0.0005334428487824283,0.018971871523354444,-0.66030526646178,-0.006578964276783499
component_exclusion,E3_excl_extreme_heat_days,E3,ES,58,58.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,59,59.0,2.6368619650579146,0.0018628620370750046,0.004912110051713386,0.0049265581524863085,0.49265581524863084,0.49914192169504545,-0.02558410633364261,0.9140777000216316,-0.3798534559845575,-0.003772245029827467
component_exclusion,E3_excl_extreme_heat_days,E3,ES,60,60.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06781740789808353,-0.00067792658594878
component_exclusion,E3_excl_extreme_heat_days,E3,ES,61,61.0,2.6368619650579146,0.0024473839238709516,0.0064534135827495065,0.006478368024197828,0.6478368024197828,0.6562737456974554,-0.0336104423848016,1.2026121737300999,0.2532749619642908,0.002516153596933568
component_exclusion,E3_excl_extreme_heat_days,E3,ES,62,62.0,2.6368619650579146,0.005662705382465534,0.014931772442352097,0.01506586740054587,1.506586740054587,1.5250229843078333,-0.07774996467908579,2.804588220767923,0.024069545667211097,0.00022371963232648798
component_exclusion,E3_excl_extreme_heat_days,E3,ES,63,63.0,2.6368619650579146,0.004705553993437909,0.0124078963498228,0.012500388132264983,1.2500388132264981,1.2656289034836954,-0.06461235037781288,2.3250719441379353,-1.0805295072334014,-0.010610028996198425
component_exclusion,E3_excl_extreme_heat_days,E3,ES,64,64.0,2.6368619650579146,0.003646389012571632,0.009615024497055221,0.009670496474424417,0.9670496474424417,0.9793608874855142,-0.05007251041958538,1.7970550966952992,-1.1037065780953275,-0.010864958284077847
component_exclusion,E3_excl_extreme_heat_days,E3,ES,65,65.0,2.6368619650579146,0.010173071171077037,0.026824984438840214,0.027260043830206835,2.7260043830206833,2.756331739072615,-0.13963484691140726,5.0946230651014,-1.3307095699982516,-0.01288043190243638
component_exclusion,E3_excl_extreme_heat_days,E3,ES,66,66.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,67,67.0,2.6368619650579146,0.0030417075251560357,0.00802056288191439,0.008059135390143189,0.805913539014319,0.8162923716303006,-0.041770709554256324,1.4968308771857064,-0.727454236035237,-0.007187867348123216
component_exclusion,E3_excl_extreme_heat_days,E3,ES,68,68.0,2.6368619650579146,0.0032447417311791825,0.008555936057382559,0.008599840203028992,0.8599840203028992,0.8710165822122695,-0.04455828628183722,1.5975384453288166,-1.3906557037742433,-0.013681955996741433
component_exclusion,E3_excl_extreme_heat_days,E3,ES,69,69.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5024952599871575,-0.005011405928775295
component_exclusion,E3_excl_extreme_heat_days,E3,ES,70,70.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,71,71.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,72,72.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,73,73.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,74,74.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,75,75.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,76,76.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,77,77.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,78,78.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,79,79.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,80,80.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,81,81.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,82,82.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,83,83.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,84,84.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,ES,85,85.0,2.6368619650579146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,FR,20,20.0,1.5464282696571483,0.048533342654409645,0.07505333310173616,0.07986061259994601,7.986061259994602,6.2618322366092105,-2.7881048014560927,25.334540195599796,-3.5636608142162918,-0.03233978278948565
component_exclusion,E3_excl_extreme_heat_days,E3,FR,21,21.0,1.5464282696571483,0.050989379953245796,0.07885141861198879,0.08417072673174213,8.417072673174214,6.58893609500244,-2.9271123521236175,26.77501151591406,-5.166613624061106,-0.04594477481536231
component_exclusion,E3_excl_extreme_heat_days,E3,FR,22,22.0,1.5464282696571483,0.02603794880125158,0.0402658201101409,0.04161868682915828,4.161868682915828,3.3121306928711514,-1.505606238694912,12.87937243535242,-4.356541427000856,-0.04040654171264506
component_exclusion,E3_excl_extreme_heat_days,E3,FR,23,23.0,1.5464282696571483,0.01685613533844781,0.026066804204542552,0.026628640705179125,2.6628640705179127,2.131829370770011,-0.9772864629803313,8.15858588716576,-4.114251385289024,-0.038809500889772724
component_exclusion,E3_excl_extreme_heat_days,E3,FR,24,24.0,1.5464282696571483,0.05000124893838054,0.07732334487647613,0.08243338107549443,8.243338107549445,6.457212373679688,-2.8712097250139457,26.193490654684283,-5.548748643389734,-0.049233023314219776
component_exclusion,E3_excl_extreme_heat_days,E3,FR,25,25.0,1.5464282696571483,0.02950452842403314,0.045626636837827715,0.04736971035519001,4.736971035519001,3.7612902921901226,-1.7043387407085775,14.714803138003818,-1.3479664008182513,-0.012876217570582592
component_exclusion,E3_excl_extreme_heat_days,E3,FR,26,26.0,1.5464282696571483,0.005412030005384994,0.008369316196560082,0.008426586408428964,0.8426586408428963,0.6795752246909093,-0.31482584540213354,2.5500856249080828,-1.4836164654017965,-0.01453991592629901
component_exclusion,E3_excl_extreme_heat_days,E3,FR,27,27.0,1.5464282696571483,0.03758907738165341,0.05812881189331893,0.060980923415070505,6.0980923415070505,4.81639549381454,-2.166254127110756,19.1120831437283,-0.4995397050207065,-0.005100076484770479
component_exclusion,E3_excl_extreme_heat_days,E3,FR,28,28.0,1.5464282696571483,0.029886791571273216,0.04621777937516788,0.04800699309340492,4.800699309340493,3.810938948695175,-1.7262286082918465,14.919016074068514,-2.316587715997984,-0.021770869698979085
component_exclusion,E3_excl_extreme_heat_days,E3,FR,29,29.0,1.5464282696571483,0.03526235615507486,0.0545307044129265,0.05703482444949924,5.703482444949924,4.511642993368015,-2.033538472408014,17.829555948835974,-3.2882819627908795,-0.03037822002798316
component_exclusion,E3_excl_extreme_heat_days,E3,FR,30,30.0,1.5464282696571483,0.02843941875353576,0.043979521133085356,0.04559730122211137,4.559730122211137,3.623078177891048,-1.643320714580665,14.147711571887811,-1.7994896179718058,-0.01705540736935195
component_exclusion,E3_excl_extreme_heat_days,E3,FR,31,31.0,1.5464282696571483,0.04826049736191742,0.07463139742818332,0.07938346984803138,7.938346984803137,6.225555730902532,-2.77264994015749,25.175529375218453,-8.42223530867429,-0.07328050217896981
component_exclusion,E3_excl_extreme_heat_days,E3,FR,32,32.0,1.5464282696571483,0.036251689002245784,0.05606063669589202,0.058709859766002265,5.870985976600227,4.641116765507403,-2.089991781730993,18.373196318653505,-2.776830847157441,-0.025772330673979955
component_exclusion,E3_excl_extreme_heat_days,E3,FR,33,33.0,1.5464282696571483,0.03554276353221054,0.05496433430794953,0.05750915150051334,5.750915150051334,4.548323568446722,-2.049542382314773,17.98338632231995,-5.928325110371348,-0.05354927152891582
component_exclusion,E3_excl_extreme_heat_days,E3,FR,34,34.0,1.5464282696571483,0.03196394222521595,0.049429943866761764,0.051480743199203004,5.1480743199203,4.081136566583976,-1.8450891124029756,16.03504461867622,-4.657543922689675,-0.04270695549467116
component_exclusion,E3_excl_extreme_heat_days,E3,FR,35,35.0,1.5464282696571483,0.04309182059204289,0.06663840955452915,0.0704074396275227,7.04074396275227,5.540682156274568,-2.4794143839609317,22.201109924216578,-5.003978458479172,-0.04502793671535051
component_exclusion,E3_excl_extreme_heat_days,E3,FR,36,36.0,1.5464282696571483,0.033641126337629626,0.05202358879161809,0.054299054369532036,5.429905436953203,4.299819270335226,-1.9409574760111403,16.9440796675288,-5.822688937404247,-0.05279257922563915
component_exclusion,E3_excl_extreme_heat_days,E3,FR,37,37.0,1.5464282696571483,0.03936555348504773,0.06087600475997828,0.06400964152222359,6.400964152222359,5.049675356664229,-2.267462870699577,20.10069623757498,-3.282588769778347,-0.030181292898352658
component_exclusion,E3_excl_extreme_heat_days,E3,FR,38,38.0,1.5464282696571483,0.047359029018903404,0.07323734129834546,0.07780938501889025,7.780938501889024,6.105787848589794,-2.7215703149463755,24.651597861577624,-4.415733876934622,-0.039735816474468874
component_exclusion,E3_excl_extreme_heat_days,E3,FR,39,39.0,1.5464282696571483,0.050408660416232674,0.07795337750320948,0.0831491634112839,8.31491634112839,6.511503004831365,-2.8942625637849995,26.43293080918079,-3.6416059643098264,-0.0329533623759232
component_exclusion,E3_excl_extreme_heat_days,E3,FR,40,40.0,1.5464282696571483,0.030582592738139746,0.04729378596967072,0.0491685783919789,4.91685783919789,3.901371168159229,-1.7660603653684048,15.291661092241714,-4.308399721034101,-0.03969604732817785
component_exclusion,E3_excl_extreme_heat_days,E3,FR,41,41.0,1.5464282696571483,0.01852105186682378,0.02864147819064259,0.029320899527862328,2.9320899527862325,2.344845216077962,-1.073295338087965,8.999693898585015,-2.6977740918794555,-0.025641219141369177
component_exclusion,E3_excl_extreme_heat_days,E3,FR,42,42.0,1.5464282696571483,0.011143016643238347,0.01723187594636388,0.017476025399013297,1.7476025399013297,1.404236222035693,-0.6471254455438724,5.321386244502602,-1.2494197257924906,-0.012154789438819943
component_exclusion,E3_excl_extreme_heat_days,E3,FR,43,43.0,1.5464282696571483,0.009715668063793348,0.015024583752455163,0.015209931148615753,1.5209931148615754,1.2232672356458973,-0.5644672734281153,4.624245641159708,-1.8162636259904383,-0.017626414516226492
component_exclusion,E3_excl_extreme_heat_days,E3,FR,44,44.0,1.5464282696571483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04761487654631272,-0.00047599782553821914
component_exclusion,E3_excl_extreme_heat_days,E3,FR,45,45.0,1.5464282696571483,0.004665885615311934,0.007215457418505014,0.007257993684946768,0.7257993684946769,0.5856099619672595,-0.2714804898209744,2.194683237963835,-0.18508925469235496,-0.0018385872173386044
component_exclusion,E3_excl_extreme_heat_days,E3,FR,46,46.0,1.5464282696571483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,FR,47,47.0,1.5464282696571483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,FR,48,48.0,1.5464282696571483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,FR,49,49.0,1.5464282696571483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,FR,50,50.0,1.5464282696571483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,FR,51,51.0,1.5464282696571483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,FR,52,52.0,1.5464282696571483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,FR,53,53.0,1.5464282696571483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,FR,54,54.0,1.5464282696571483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,FR,55,55.0,1.5464282696571483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,FR,56,56.0,1.5464282696571483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,FR,57,57.0,1.5464282696571483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,FR,58,58.0,1.5464282696571483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,FR,59,59.0,1.5464282696571483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,FR,60,60.0,1.5464282696571483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46144971859984535,-0.004600369882213102
component_exclusion,E3_excl_extreme_heat_days,E3,FR,61,61.0,1.5464282696571483,0.003246726314885434,0.005020829357178611,0.0050413967705562075,0.5041396770556207,0.407130916437648,-0.1889860274722599,1.5221070637129186,-1.6232873957253395,-0.01595729216871454
component_exclusion,E3_excl_extreme_heat_days,E3,FR,62,62.0,1.5464282696571483,0.013619542805759124,0.021061646014631546,0.021427268917505078,2.142726891750508,1.718995106979193,-0.7903787962062037,6.542002398496649,-1.6562802948492596,-0.015996867307508177
component_exclusion,E3_excl_extreme_heat_days,E3,FR,63,63.0,1.5464282696571483,0.01492199791018846,0.023075799408080324,0.023515259558918825,2.3515259558918826,1.8849249988158734,-0.865635726188918,7.189614997454186,-1.8812773005238923,-0.018099835105164948
component_exclusion,E3_excl_extreme_heat_days,E3,FR,64,64.0,1.5464282696571483,0.018945253161153607,0.02929747506421939,0.03000867342916538,3.0008673429165382,2.3991901501764445,-1.0977423948510312,9.21504198005807,-2.059156277704703,-0.019666835248447343
component_exclusion,E3_excl_extreme_heat_days,E3,FR,65,65.0,1.5464282696571483,0.017697880585501802,0.027368502850436387,0.027988368128714466,2.7988368128714467,2.2394700346183516,-1.025838082584607,8.583017264472947,-3.136987423789492,-0.029754171319015407
component_exclusion,E3_excl_extreme_heat_days,E3,FR,66,66.0,1.5464282696571483,0.02623457764678273,0.04056989251550031,0.041943537290708655,4.194353729070865,3.3375555081297303,-1.5168893424229335,12.982690336019619,-3.6120380040325695,-0.03368395983376191
component_exclusion,E3_excl_extreme_heat_days,E3,FR,67,67.0,1.5464282696571483,0.0269391994965664,0.041659539663423895,0.04310897774271831,4.310897774271831,3.428717038093132,-1.5573118672836617,13.353708526356911,-3.6173953370445933,-0.0336971386494304
component_exclusion,E3_excl_extreme_heat_days,E3,FR,68,68.0,1.5464282696571483,0.0263234578439488,0.04070733936501063,0.04209042954944178,4.209042954944178,3.34905008980364,-1.5219891083006587,13.029423136113971,-2.3672910639481204,-0.022325819409960042
component_exclusion,E3_excl_extreme_heat_days,E3,FR,69,69.0,1.5464282696571483,0.024873465663295343,0.038465030466066315,0.03969816951619583,3.9698169516195834,3.1616870143181597,-1.4387584927842645,12.269432776809808,-3.379107049055587,-0.03163551309164971
component_exclusion,E3_excl_extreme_heat_days,E3,FR,70,70.0,1.5464282696571483,0.026592372982359152,0.04112319733718716,0.04253506770806895,4.2535067708068945,3.3838357814568676,-1.5374173066579067,13.170935233268754,-2.6997104107989,-0.025365947380874183
component_exclusion,E3_excl_extreme_heat_days,E3,FR,71,71.0,1.5464282696571483,0.02233273539405126,0.03453597335213364,0.03552755695576182,3.552755695576182,2.834201136998149,-1.2927490549223042,10.950050378005805,-3.4196631944197513,-0.032128820263161696
component_exclusion,E3_excl_extreme_heat_days,E3,FR,72,72.0,1.5464282696571483,0.020745945816258316,0.0320821170910373,0.03293645509051148,3.293645509051147,2.6302004580283533,-1.2014505041033519,10.133919696119031,-2.9865053540875866,-0.028223759447978124
component_exclusion,E3_excl_extreme_heat_days,E3,FR,73,73.0,1.5464282696571483,0.018094285243042022,0.027981514219080347,0.02862971218753752,2.862971218753752,2.2902007384360212,-1.048694341504175,8.783471990716185,-2.1645162886155163,-0.020677984616623547
component_exclusion,E3_excl_extreme_heat_days,E3,FR,74,74.0,1.5464282696571483,0.016215847930418557,0.025076645656060617,0.0255962812647989,2.55962812647989,2.0500266189193983,-0.9403389244572069,7.836846455082513,-2.84290902328996,-0.02708893108765844
component_exclusion,E3_excl_extreme_heat_days,E3,FR,75,75.0,1.5464282696571483,0.014518661580880499,0.022452068706258745,0.022867927708144678,2.286792770814468,1.8335119336869488,-0.8423367244404734,6.988646638014484,-1.8753090781163728,-0.018054091566501434
component_exclusion,E3_excl_extreme_heat_days,E3,FR,76,76.0,1.5464282696571483,0.012099685560941409,0.018711295805402203,0.018999438030540338,1.8999438030540337,1.5257102916934162,-0.7024879576406295,5.791237329000731,-2.1397774412965958,-0.020634617037134324
component_exclusion,E3_excl_extreme_heat_days,E3,FR,77,77.0,1.5464282696571483,0.014379491796090783,0.022236852616777828,0.022644721402683667,2.2644721402683667,1.815778057031503,-0.8342962150502453,6.919390682225246,-1.9857715072939783,-0.019103833319434025
component_exclusion,E3_excl_extreme_heat_days,E3,FR,78,78.0,1.5464282696571483,0.010295273376064123,0.01592090179259415,0.01612914179594519,1.6129141795945192,1.2967145713768113,-0.5980406754414358,4.90677625236049,-1.6406005759137272,-0.015927967172296827
component_exclusion,E3_excl_extreme_heat_days,E3,FR,79,79.0,1.5464282696571483,0.003853680148339571,0.005959439923608865,0.005988433208086723,0.5988433208086723,0.48342502220979355,-0.2242760597158222,1.8092146960585476,-1.1948630973374117,-0.011766518661766815
component_exclusion,E3_excl_extreme_heat_days,E3,FR,80,80.0,1.5464282696571483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,FR,81,81.0,1.5464282696571483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,FR,82,82.0,1.5464282696571483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,FR,83,83.0,1.5464282696571483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,FR,84,84.0,1.5464282696571483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,FR,85,85.0,1.5464282696571483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,IT,20,20.0,2.288768120117337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
component_exclusion,E3_excl_extreme_heat_days,E3,IT,21,21.0,2.288768120117337,0.00579090880856261,0.013254047467544773,0.01336014331312014,1.336014331312014,1.423192028753606,0.1844294508781763,2.6184311378547154,-2.7972734002521,-0.027180372769895107
component_exclusion,E3_excl_extreme_heat_days,E3,IT,22,22.0,2.288768120117337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0015736556415786,-0.009961832910509179
