country,year,age,age_num,mx,log_mx,mx_hat_baseline,log_mx_hat_baseline,baseline_residual,C_tr,lambda_xr,climate_component,residual_after_climate,mx_hat_climate_adjusted,log_mx_hat_climate_adjusted
ES,2023,21,21.0,0.00026,-8.254828926948747,0.0002230012800984,-8.408333046168671,0.1535041192199244,1.2835362490354083,0.009528202766377263,0.012229793638804673,0.14127432558111974,0.0002257452848399908,-8.396103252529867
ES,2023,22,22.0,0.00027,-8.2170885989659,0.0002259403975732,-8.395239321026382,0.178150722060483,1.2835362490354083,-0.0030970907591287545,-0.003975228255894346,0.18212595031637735,0.00022504401576219855,-8.399214549282277
ES,2023,23,23.0,0.00026,-8.254828926948747,0.000232300677678,-8.36747800093819,0.1126490739894432,1.2835362490354083,0.007365083306666807,0.009453351401272415,0.10319572258817078,0.00023450711027466303,-8.358024649536917
ES,2023,24,24.0,0.00029,-8.145629634983754,0.0002426493549398,-8.323893140513965,0.1782635055302108,1.2835362490354083,0.01800911873033555,0.023115356703568207,0.1551481488266426,0.00024832360989356756,-8.300777783810396
ES,2023,25,25.0,0.00031,-8.078938260485081,0.0002545307747117,-8.276088807037723,0.1971505465526419,1.2835362490354083,-0.011029524909087455,-0.014156795030452715,0.2113073415830946,0.0002509528206424461,-8.290245602068175
ES,2023,26,26.0,0.00027,-8.2170885989659,0.0002555486026922,-8.272097940609822,0.0550093416439221,1.2835362490354083,-0.031097271331795188,-0.03991447500044873,0.09492381664437083,0.0002455493983710085,-8.31201241561027
ES,2023,27,27.0,0.0003,-8.111728083308073,0.0002640620282424,-8.239326526951794,0.1275984436437216,1.2835362490354083,-0.0079235688913933,-0.010170187893832604,0.13776863153755423,0.00026139007794842876,-8.249496714845627
ES,2023,28,28.0,0.0003,-8.111728083308073,0.0002707732833549,-8.214228680009704,0.1025005967016312,1.2835362490354083,-0.021477533117638545,-0.027567192296347538,0.13006778899797874,0.0002634107723186105,-8.241795872306051
ES,2023,29,29.0,0.00032,-8.047189562170502,0.0002981917204794,-8.11777392101071,0.0705843588402075,1.2835362490354083,-0.004275024603181553,-0.005487149043701735,0.07607150788390923,0.0002965599789642247,-8.123261070054411
ES,2023,30,30.0,0.00034,-7.986564940354067,0.0003151584322605,-8.06243508602319,0.0758701456691222,1.2835362490354083,-0.028005810153739617,-0.0359464725159287,0.1118166181850509,0.00030403079615752435,-8.098381558539119
ES,2023,31,31.0,0.00036,-7.929406526514119,0.0003296677249781,-8.017425304767645,0.0880187782535264,1.2835362490354083,-0.036588221796833145,-0.046962308963982784,0.13498108721750918,0.0003145436770475856,-8.064387613731627
ES,2023,32,32.0,0.00039,-7.849363818840582,0.0003430128039353,-7.977742782237369,0.1283789633967869,1.2835362490354083,-0.016023105685786396,-0.020566236969832195,0.1489452003666191,0.0003360303686470601,-7.998309019207201
ES,2023,33,33.0,0.00044,-7.728735831051967,0.0003770299799953,-7.883185851143834,0.1544500200918666,1.2835362490354083,-0.007555540060437097,-0.009697809548610194,0.16414782964047678,0.0003733912872473665,-7.892883660692444
ES,2023,34,34.0,0.00044,-7.728735831051967,0.0004171997898738,-7.781945338495934,0.0532095074439666,1.2835362490354083,-0.014722433570540979,-0.018896777161805142,0.07210628460577174,0.0004093900799812704,-7.800842115657739
ES,2023,35,35.0,0.00048,-7.641724454062337,0.0004310241294852,-7.749346484543157,0.1076220304808197,1.2835362490354083,-0.030068622355405524,-0.03859416675171943,0.14621619723253912,0.00041470602954008846,-7.787940651294877
ES,2023,36,36.0,0.00047,-7.66277786326017,0.0004656449738325,-7.672087072928981,0.0093092096688112,1.2835362490354083,-0.04182670015268112,-0.05368608582350106,0.06299529549231225,0.00044130550875416745,-7.7257731587524825
ES,2023,37,37.0,0.00057,-7.469874197135678,0.0005175531488078,-7.566398335087936,0.0965241379522581,1.2835362490354083,-0.03800814902299152,-0.04878483702974936,0.14530897498200745,0.0004929103865649016,-7.615183172117685
ES,2023,38,38.0,0.0006,-7.418580902748128,0.0005622459603903,-7.4835711518722,0.0649902491240714,1.2835362490354083,-0.043803473634620824,-0.056223346243702614,0.12121359536777401,0.0005315068362322393,-7.539794498115902
ES,2023,39,39.0,0.00058,-7.4524824544238095,0.0006199814996064,-7.385820919714725,-0.0666615347090839,1.2835362490354083,-0.07385186637052273,-0.09479154754548495,0.028130012836401055,0.0005639119321887357,-7.48061246726021
ES,2023,40,40.0,0.00071,-7.250245587928913,0.0006960066104216,-7.270151399942707,0.0199058120137953,1.2835362490354083,-0.04690603518063869,-0.060205596452879886,0.0801114084666752,0.000655339591488335,-7.330356996395587
ES,2023,41,41.0,0.00077,-7.1691200431165445,0.0007618378512916,-7.17977681850189,0.0106567753853452,1.2835362490354083,-0.05026365073060458,-0.06451521772158605,0.07517199310693126,0.0007142396296152035,-7.2442920362234755
