age,country,year,mx,age_num,log_mx,a_xr_initial,y_centered_initial,a_xr,b_x,k_t,log_mx_hat_baseline,mx_hat_baseline,baseline_residual
58,ES,2015,0.00511,58.0,-5.276555874766524,-5.289540248432316,0.01298437366579197,-5.289540248432316,0.00935670774989911,-3.2642552776379037,-5.320082931086239,0.004892347980682992,0.04352705631971521
59,ES,2015,0.00569,59.0,-5.169045030843898,-5.19930701899836,0.03026198815446257,-5.19930701899836,0.008908196402758034,-3.2642552776379037,-5.228385646120298,0.005362174766771835,0.05934061527640022
60,ES,2015,0.00606,60.0,-5.1060454789009135,-5.110907651640006,0.004862172739092507,-5.110907651640006,0.008778985536951035,-3.2642552776379037,-5.139564501511305,0.005860241283915259,0.03351902261039186
61,ES,2015,0.00624,61.0,-5.076775096600801,-5.045809169822402,-0.030965926778399044,-5.045809169822402,0.00800832928859658,-3.2642552776379037,-5.071950400967765,0.006270178844077639,-0.00482469563303578
62,ES,2015,0.00709,62.0,-4.949069938438101,-4.960413731356616,0.01134379291851495,-4.960413731356616,0.007443410213112718,-3.2642552776379037,-4.984710922428393,0.006841755539695891,0.03564098399029181
63,ES,2015,0.00736,63.0,-4.911695346241352,-4.885391394955979,-0.026303951285372662,-4.885391394955979,0.007222264733534511,-3.2642552776379037,-4.908966710728917,0.007380110181571875,-0.0027286355124349626
64,ES,2015,0.00785,64.0,-4.84724174718782,-4.809747994957796,-0.03749375223002449,-4.809747994957796,0.007559181092484768,-3.2642552776379037,-4.8344230917335596,0.007951274157824215,-0.012818655454260863
65,ES,2015,0.00848,65.0,-4.7700448291783255,-4.723216287999865,-0.0468285411784608,-4.723216287999865,0.007919647211399497,-3.2642552776379037,-4.749068038206706,0.008659762010891619,-0.020976790971619863
66,ES,2015,0.00941,66.0,-4.6659823253848485,-4.644559039801131,-0.02142328558371709,-4.644559039801131,0.007934399503536919,-3.2642552776379037,-4.670458945255439,0.009367969155267025,0.004476619870590781
67,ES,2015,0.01026,67.0,-4.579502439239514,-4.557414841927601,-0.022087597311912788,-4.557414841927601,0.008404693358453006,-3.2642552776379037,-4.584849906579859,0.010205281418393691,0.005347467340345524
68,ES,2015,0.01121,68.0,-4.490949041898069,-4.4797090952454734,-0.0112399466525952,-4.4797090952454734,0.009200825359483569,-3.2642552776379037,-4.509742937983792,0.011001287825579959,0.01879389608572346
69,ES,2015,0.01209,69.0,-4.415376614355436,-4.382229805038305,-0.03314680931713099,-4.382229805038305,0.009487510691631477,-3.2642552776379037,-4.413199461885109,0.012116350447428693,-0.002177152470326682
70,ES,2015,0.01353,70.0,-4.30284583679944,-4.295870935322768,-0.006974901476671569,-4.295870935322768,0.009992018752246168,-3.2642552776379037,-4.328487435269045,0.013187479328304094,0.025641598469604787
71,ES,2015,0.01464,71.0,-4.223997770448972,-4.202390723867514,-0.021607046581458178,-4.202390723867514,0.010527324752195758,-3.2642552776379037,-4.236754599249277,0.01445442620953267,0.012756828800305264
72,ES,2015,0.01588,72.0,-4.142694823163147,-4.105247951290851,-0.03744687187229623,-4.105247951290851,0.011559102396732036,-3.2642552776379037,-4.14297981229414,0.01587547501741589,0.00028498913099284096
73,ES,2015,0.01749,73.0,-4.046125989951626,-4.0058509251784455,-0.04027506477318088,-4.0058509251784455,0.01169743913549465,-3.2642552776379037,-4.044034352611332,0.017526621022679736,-0.0020916373402943833
74,ES,2015,0.01932,74.0,-3.946614450197765,-3.8921275147904475,-0.05448693540731764,-3.8921275147904475,0.012327970030389813,-3.2642552776379037,-3.932369156024709,0.019597188713365653,-0.014245294173055978
75,ES,2015,0.02172,75.0,-3.829521783916402,-3.783491560567625,-0.046030223348777266,-3.783491560567625,0.012695972475206428,-3.2642552776379037,-3.8249344557245633,0.021819865651458405,-0.004587328191838935
76,ES,2015,0.02504,76.0,-3.6872807327502395,-3.675502488423401,-0.011778244326838383,-3.675502488423401,0.01295867437417588,-3.2642552776379037,-3.7178029096404956,0.02428727059685584,0.03052217689025616
77,ES,2015,0.0289,77.0,-3.543913683863751,-3.556312797152416,0.012399113288665387,-3.556312797152416,0.013218506789362525,-3.2642552776379037,-3.5994613777020854,0.027338443577673337,0.05554769383833458
78,ES,2015,0.03184,78.0,-3.4470319180059548,-3.4390698671831883,-0.007962050822766464,-3.4390698671831883,0.013120427703430103,-3.2642552776379037,-3.4818982925589768,0.030748985025998113,0.034866374553021995
79,ES,2015,0.03594,79.0,-3.325904397626724,-3.311352573991767,-0.014551823634957106,-3.311352573991767,0.012917105267199382,-3.2642552776379037,-3.3535173030320267,0.034961168563220235,0.0276129054053027
80,ES,2015,0.04085,80.0,-3.197848457676125,-3.184564341600823,-0.013284116075301888,-3.184564341600823,0.013361763206868073,-3.2642552776379037,-3.22818054766739,0.039629537287275834,0.030332089991265132
81,ES,2015,0.04719,81.0,-3.053573273243841,-3.057863262918503,0.004289989674662209,-3.057863262918503,0.01261299801953086,-3.2642552776379037,-3.0990353082705933,0.04509268195533812,0.04546203502675228
82,ES,2015,0.05366,82.0,-2.925087433984659,-2.9290846642073762,0.003997230222717363,-2.9290846642073762,0.01222347467468327,-3.2642552776379037,-2.9689852059252844,0.05135539905244962,0.043897771940625496
83,ES,2015,0.06138,83.0,-2.790671229790547,-2.7973309766042154,0.00665974681366821,-2.7973309766042154,0.011605682635583328,-3.2642552776379037,-2.835214887398009,0.05870590931825457,0.04454365760746182
84,ES,2015,0.06987,84.0,-2.661118906417778,-2.666186175006246,0.005067268588468288,-2.666186175006246,0.010462248076074009,-3.2642552776379037,-2.7003376235045278,0.06718282640894974,0.039218717086749955
85,ES,2015,0.08088,85.0,-2.5147887042699213,-2.530191560187631,0.015402855917709513,-2.530191560187631,0.009737743869726704,-3.2642552776379037,-2.5619780420066722,0.0771519795529254,0.047189337736750936
20,ES,2016,0.00023,20.0,-8.377431249041079,-8.188265254489172,-0.18916599455190664,-8.188265254489172,0.027065368019014283,-5.145317410406291,-8.32752516377646,0.00024176964536798266,-0.04990608526461848
21,ES,2016,0.00019,21.0,-8.568486485803788,-8.18419600720037,-0.38429047860341825,-8.18419600720037,0.023695264288118734,-5.145317410406291,-8.306115663086207,0.00024700161989308413,-0.26237082271758183
22,ES,2016,0.00026,22.0,-8.254828926948747,-8.164730480475352,-0.09009844647339449,-8.164730480475352,0.024368876838677903,-5.145317410406291,-8.29011608674545,0.00025098532498286024,0.03528715979670238
23,ES,2016,0.00026,23.0,-8.254828926948747,-8.14178359403389,-0.11304533291485619,-8.14178359403389,0.023859905728048508,-5.145317410406291,-8.264550382387071,0.0002574846677408842,0.009721455438324256
24,ES,2016,0.00023,24.0,-8.377431249041079,-8.1084794375383,-0.26895181150277914,-8.1084794375383,0.022773052801918214,-5.145317410406291,-8.225654022608111,0.00026769721187347185,-0.15177722643296754
25,ES,2016,0.00022,25.0,-8.421883011611913,-8.072934190365274,-0.34894882124663873,-8.072934190365274,0.021477049735121993,-5.145317410406291,-8.18344042829156,0.00027923958185810334,-0.23844258332035295
26,ES,2016,0.00029,26.0,-8.145629634983754,-8.080754308309267,-0.06487532667448725,-8.080754308309267,0.020228418997948437,-5.145317410406291,-8.184835944764405,0.0002788501702001388,0.03920630978065098
27,ES,2016,0.0003,27.0,-8.111728083308073,-8.03269252567724,-0.07903555763083325,-8.03269252567724,0.021844882459629948,-5.145317410406291,-8.145091379725052,0.0002901561360417768,0.03336329641697944
28,ES,2016,0.00027,28.0,-8.2170885989659,-8.025617186039081,-0.19147141292681802,-8.025617186039081,0.01993958347081985,-5.145317410406291,-8.12821267202774,0.0002950951615764183,-0.08887592693815982
29,ES,2016,0.00032,29.0,-8.047189562170502,-7.936879841552711,-0.11030972061779032,-7.936879841552711,0.019123715743917843,-5.145317410406291,-8.035277429121553,0.0003238346768213121,-0.011912133048948448
30,ES,2016,0.00039,30.0,-7.849363818840582,-7.885998910298966,0.036635091458383506,-7.885998910298966,0.018652436174824778,-5.145317410406291,-7.981971614895784,0.00034156532292245044,0.13260779605520145
31,ES,2016,0.00036,31.0,-7.929406526514119,-7.836681246376088,-0.09272528013803072,-7.836681246376088,0.019107855853761156,-5.145317410406291,-7.934997229775979,0.0003579929624291323,0.005590703261860064
32,ES,2016,0.00033,32.0,-8.016417903503749,-7.802351248446023,-0.21406665505772615,-7.802351248446023,0.018541998976225594,-5.145317410406291,-7.897755718602132,0.0003715765276695387,-0.11866218490161717
33,ES,2016,0.0004,33.0,-7.824046010856292,-7.710173145939573,-0.11387286491671933,-7.710173145939573,0.018290514561482833,-5.145317410406291,-7.80428364895806,0.00040798357204837877,-0.019762361898232328
34,ES,2016,0.00043,34.0,-7.751725349276666,-7.616350005870328,-0.13537534340633783,-7.616350005870328,0.017506366593865882,-5.145317410406291,-7.706425818698701,0.0004499267263917707,-0.04529953057796465
35,ES,2016,0.00044,35.0,-7.728735831051967,-7.557493238012394,-0.17124259303957334,-7.557493238012394,0.02028229426963641,-5.145317410406291,-7.661852079840938,0.00047043531968181894,-0.06688375121102919
36,ES,2016,0.00049,36.0,-7.621105166859602,-7.478957959096904,-0.1421472077626973,-7.478957959096904,0.02041717609479281,-5.145317410406291,-7.584010810728773,0.0005085175596964734,-0.037094356130828565
37,ES,2016,0.00052,37.0,-7.5616817463888015,-7.380509472558332,-0.18117227383046952,-7.380509472558332,0.019651752990632196,-5.145317410406291,-7.481623979366036,0.0005633418168306099,-0.08005776702276535
38,ES,2016,0.00053,38.0,-7.542633551418106,-7.29185847180832,-0.2507750796097863,-7.29185847180832,0.0202674338985073,-5.145317410406291,-7.396140852310568,0.0006136162333712957,-0.14649269910753837
39,ES,2016,0.00064,39.0,-7.354042381610556,-7.193465343122429,-0.16057703848812732,-7.193465343122429,0.020335399475374303,-5.145317410406291,-7.29809742809064,0.0006768252597178044,-0.055944953519916574
40,ES,2016,0.00075,40.0,-7.195437351433918,-7.077947167903955,-0.11749018352996288,-7.077947167903955,0.020319399669134045,-5.145317410406291,-7.182496928790554,0.0007597683841794606,-0.01294042264336337
41,ES,2016,0.00083,41.0,-7.09408485717363,-6.985908311238438,-0.10817654593519244,-6.985908311238438,0.020495343107482796,-5.145317410406291,-7.09136335696162,0.0008322619216900598,-0.0027215002120106746
42,ES,2016,0.00082,42.0,-7.106206217705975,-6.886627376331624,-0.2195788413743509,-6.886627376331624,0.020240987592618713,-5.145317410406291,-6.990773682195743,0.0009203342099572201,-0.11543253551023192
43,ES,2016,0.00095,43.0,-6.959048573369688,-6.766647604902495,-0.1924009684671928,-6.766647604902495,0.01964334143697972,-5.145317410406291,-6.867718831596743,0.001040848709715119,-0.09132974177294528
44,ES,2016,0.0011,44.0,-6.812445099177812,-6.673177437295879,-0.13926766188193263,-6.673177437295879,0.02027819283182161,-5.145317410406291,-6.777515175925028,0.0011391018523300394,-0.034929923252784434
45,ES,2016,0.00127,45.0,-6.668738378511637,-6.552189371118781,-0.11654900739285612,-6.552189371118781,0.019317153767295814,-5.145317410406291,-6.651582258717144,0.0012919762466750753,-0.017156119794493385
46,ES,2016,0.00135,46.0,-6.607650686531799,-6.454873535849522,-0.15277715068227682,-6.454873535849522,0.018954085157196654,-5.145317410406291,-6.552398320207169,0.001426689832853188,-0.0552523663246296
47,ES,2016,0.00159,47.0,-6.444021262749997,-6.3305299101334835,-0.11349135261651355,-6.3305299101334835,0.01798657493397922,-5.145317410406291,-6.4230765472948645,0.001623653296688843,-0.020944715455132545
48,ES,2016,0.00192,48.0,-6.255430092942447,-6.220814296334984,-0.03461579660746317,-6.220814296334984,0.017220232470692053,-5.145317410406291,-6.30941785827768,0.001819091900326887,0.05398776533523275
49,ES,2016,0.00197,49.0,-6.22972173623224,-6.12266281679637,-0.10705891943586998,-6.12266281679637,0.016495468408212678,-5.145317410406291,-6.207537237589953,0.002014191836786771,-0.022184498642286776
50,ES,2016,0.00232,50.0,-6.066188093303919,-6.01252289613826,-0.05366519716565854,-6.01252289613826,0.015773513858200243,-5.145317410406291,-6.093682631616143,0.002257081590965283,0.027494538312224037
51,ES,2016,0.00262,51.0,-5.944580961209131,-5.903208218347992,-0.04137274286113879,-5.903208218347992,0.015010303509196268,-5.145317410406291,-5.980440994329342,0.0025277113400363586,0.03586003312021102
52,ES,2016,0.00296,52.0,-5.822566010646168,-5.8081042393910085,-0.014461771255159128,-5.8081042393910085,0.01375066533335655,-5.145317410406291,-5.878855777135398,0.0027979849624788595,0.056289766489230786
53,ES,2016,0.00323,53.0,-5.735273141747572,-5.720911168614,-0.014361973133572015,-5.720911168614,0.01295815778978835,-5.145317410406291,-5.78758500349659,0.003065376117263916,0.052311861749017474
54,ES,2016,0.00347,54.0,-5.663600685023369,-5.6236754556493525,-0.03992522937401688,-5.6236754556493525,0.012093797968350164,-5.145317410406291,-5.685901884893841,0.003393471348551438,0.022301199870471855
55,ES,2016,0.00371,55.0,-5.596723402362794,-5.5475059250876795,-0.04921747727511416,-5.5475059250876795,0.011123008713019614,-5.145317410406291,-5.60473733547488,0.003680387124441926,0.008013933112086313
56,ES,2016,0.0042,56.0,-5.472670753692815,-5.447873319087934,-0.024797434604880486,-5.447873319087934,0.0097378469097369,-5.145317410406291,-5.497977632332475,0.004095044755910833,0.02530687863966019
57,ES,2016,0.00457,57.0,-5.3882420740760235,-5.361624095608647,-0.026617978467376346,-5.361624095608647,0.009929976269879456,-5.145317410406291,-5.4127169753949795,0.004459507364705475,0.02447490131895602
58,ES,2016,0.0049,58.0,-5.318520073865556,-5.289540248432316,-0.028979825433239625,-5.289540248432316,0.00935670774989911,-5.145317410406291,-5.337683479721956,0.004806993319949197,0.019163405856399862
59,ES,2016,0.00532,59.0,-5.236281975628584,-5.19930701899836,-0.036974956630223765,-5.19930701899836,0.008908196402758034,-5.145317410406291,-5.24514251704479,0.005273070138690744,0.008860541416205514
60,ES,2016,0.00588,60.0,-5.136198517071602,-5.110907651640006,-0.025290865431595755,-5.110907651640006,0.008778985536951035,-5.145317410406291,-5.156078318768985,0.0057642610117948825,0.01987980169738357
61,ES,2016,0.00638,61.0,-5.054587181625439,-5.045809169822402,-0.008778011803037167,-5.045809169822402,0.00800832928859658,-5.145317410406291,-5.087014565939285,0.006176431719467139,0.03242738431384584
62,ES,2016,0.00662,62.0,-5.01765990903322,-4.960413731356616,-0.057246177676604226,-4.960413731356616,0.007443410213112718,-5.145317410406291,-4.998712439518941,0.006746628100887465,-0.018947469514279724
63,ES,2016,0.00745,63.0,-4.899541246590669,-4.885391394955979,-0.014149851634689625,-4.885391394955979,0.007222264733534511,-5.145317410406291,-4.922552239431997,0.007280525470009734,0.02301099284132846
64,ES,2016,0.00811,64.0,-4.8146574108548155,-4.809747994957796,-0.004909415897019542,-4.809747994957796,0.007559181092484768,-5.145317410406291,-4.848642381041372,0.00783901272062356,0.03398497018655622
65,ES,2016,0.00864,65.0,-4.7513526961661725,-4.723216287999865,-0.028136408166307803,-4.723216287999865,0.007919647211399497,-5.145317410406291,-4.763965386680955,0.00853171069922169,0.012612690514782088
66,ES,2016,0.00939,66.0,-4.668109985761966,-4.644559039801131,-0.02355094596083429,-4.644559039801131,0.007934399503536919,-5.145317410406291,-4.685384043707799,0.009229189519376882,0.017274057945833476
67,ES,2016,0.0098,67.0,-4.62537289330561,-4.557414841927601,-0.06795805137800937,-4.557414841927601,0.008404693358453006,-5.145317410406291,-4.600659656993975,0.010045207167416373,-0.024713236311635356
68,ES,2016,0.01108,68.0,-4.502613597662999,-4.4797090952454734,-0.02290450241752584,-4.4797090952454734,0.009200825359483569,-5.145317410406291,-4.527050262157732,0.010812523188149143,0.024436664494732696
69,ES,2016,0.01184,69.0,-4.436271649526278,-4.382229805038305,-0.05404184448797267,-4.382229805038305,0.009487510691631477,-5.145317410406291,-4.431046058981372,0.011902032930238558,-0.005225590544905678
70,ES,2016,0.01259,70.0,-4.374852430925881,-4.295870935322768,-0.07898149560311296,-4.295870935322768,0.009992018752246168,-5.145317410406291,-4.347283043373807,0.012941927511714883,-0.02756938755207461
71,ES,2016,0.01438,71.0,-4.241916926689236,-4.202390723867514,-0.03952620282172248,-4.202390723867514,0.010527324752195758,-5.145317410406291,-4.256557151199988,0.014171007155498272,0.01464022451075131
72,ES,2016,0.01559,72.0,-4.161125595912452,-4.105247951290851,-0.055877644621601164,-4.105247951290851,0.011559102396732036,-5.145317410406291,-4.164723202101425,0.015534014087530896,0.0035976061889728683
73,ES,2016,0.01718,73.0,-4.064009362426027,-4.0058509251784455,-0.05815843724758185,-4.0058509251784455,0.01169743913549465,-5.145317410406291,-4.0660379624194745,0.01714518397794327,0.0020285999934470667
74,ES,2016,0.01939,74.0,-3.9429978097275766,-3.8921275147904475,-0.050870294937129135,-3.8921275147904475,0.012327970030389813,-5.145317410406291,-3.955558833622779,0.019147965032511444,0.012561023895202528
75,ES,2016,0.02162,75.0,-3.8341364667710747,-3.783491560567625,-0.05064490620344975,-3.783491560567625,0.012695972475206428,-5.145317410406291,-3.8488163687863435,0.021304938710799835,0.014679902015268809
76,ES,2016,0.02377,76.0,-3.7393309976100344,-3.675502488423401,-0.0638285091866333,-3.675502488423401,0.01295867437417588,-5.145317410406291,-3.742178981296634,0.023702399735686715,0.0028479836865997754
77,ES,2016,0.02689,77.0,-3.6160008087013638,-3.556312797152416,-0.05968801154894754,-3.556312797152416,0.013218506789362525,-5.145317410406291,-3.624326210275297,0.0266670592749186,0.008325401573933355
78,ES,2016,0.02983,78.0,-3.5122406804554798,-3.4390698671831883,-0.07317081327229147,-3.4390698671831883,0.013120427703430103,-5.145317410406291,-3.5065786322776242,0.029999377957719755,-0.005662048177855539
79,ES,2016,0.03451,79.0,-3.366506141872225,-3.311352573991767,-0.055153567880458,-3.311352573991767,0.012917105267199382,-5.145317410406291,-3.377815180615139,0.034121923594590424,0.011309038742914002
80,ES,2016,0.03776,80.0,-3.276504937704837,-3.184564341600823,-0.09194059610401384,-3.184564341600823,0.013361763206868073,-5.145317410406291,-3.2533148544628476,0.03864588977119478,-0.023190083241989345
81,ES,2016,0.04327,81.0,-3.1402957247453434,-3.057863262918503,-0.08243246182684016,-3.057863262918503,0.01261299801953086,-5.145317410406291,-3.1227611412258156,0.04403541241167522,-0.017534583519527747
82,ES,2016,0.05008,82.0,-2.994133552190294,-2.9290846642073762,-0.06504888798291786,-2.9290846642073762,0.01222347467468327,-5.145317410406291,-2.9919783212666844,0.05018805035956782,-0.0021552309236096967
83,ES,2016,0.05722,83.0,-2.8608517913601728,-2.7973309766042154,-0.06352081475595739,-2.7973309766042154,0.011605682635583328,-5.145317410406291,-2.857045897528732,0.057438188182195274,-0.0038058938314406987
84,ES,2016,0.06597,84.0,-2.7185551857473573,-2.666186175006246,-0.05236901074111122,-2.666186175006246,0.010462248076074009,-5.145317410406291,-2.7200177621840593,0.0658735843572815,0.001462576436702001
85,ES,2016,0.07588,85.0,-2.5786021339153233,-2.530191560187631,-0.04841057372769253,-2.530191560187631,0.009737743869726704,-5.145317410406291,-2.5802953432586127,0.0757516279860477,0.0016932093432893147
20,ES,2017,0.00024,20.0,-8.334871634622283,-8.188265254489172,-0.146606380133111,-8.188265254489172,0.027065368019014283,-4.058887954996105,-8.298120550739085,0.000248984341071754,-0.03675108388319792
21,ES,2017,0.00024,21.0,-8.334871634622283,-8.18419600720037,-0.1506756274219132,-8.18419600720037,0.023695264288118734,-4.058887954996105,-8.280372430009864,0.0002534427927539639,-0.054499204612419305
22,ES,2017,0.00023,22.0,-8.377431249041079,-8.164730480475352,-0.2127007685657265,-8.164730480475352,0.024368876838677903,-4.058887954996105,-8.263641021152646,0.00025771892081037417,-0.11379022788843329
23,ES,2017,0.00026,23.0,-8.254828926948747,-8.14178359403389,-0.11304533291485619,-8.14178359403389,0.023859905728048508,-4.058887954996105,-8.23862827800081,0.0002642464736635953,-0.016200648947936713
24,ES,2017,0.00027,24.0,-8.2170885989659,-8.1084794375383,-0.10860916142759969,-8.1084794375383,0.022773052801918214,-4.058887954996105,-8.200912707254496,0.00027440300602951374,-0.016175891711403878
25,ES,2017,0.0003,25.0,-8.111728083308073,-8.072934190365274,-0.03879389294279889,-8.072934190365274,0.021477049735121993,-4.058887954996105,-8.160107128844013,0.00028583177232981144,0.04837904553594008
26,ES,2017,0.00028,26.0,-8.180720954795024,-8.080754308309267,-0.0999666464857576,-8.080754308309267,0.020228418997948437,-4.058887954996105,-8.162859194528654,0.00028504622595102065,-0.017861760266370652
27,ES,2017,0.0003,27.0,-8.111728083308073,-8.03269252567724,-0.07903555763083325,-8.03269252567724,0.021844882459629948,-4.058887954996105,-8.121358455970936,0.0002971247552620949,0.009630372662863707
28,ES,2017,0.0003,28.0,-8.111728083308073,-8.025617186039081,-0.08611089726899124,-8.025617186039081,0.01993958347081985,-4.058887954996105,-8.106549721216432,0.0003015575378945842,-0.00517836209164102
29,ES,2017,0.00033,29.0,-8.016417903503749,-7.936879841552711,-0.07953806195103752,-7.936879841552711,0.019123715743917843,-4.058887954996105,-8.014500861040469,0.0003306332307841035,-0.0019170424632797278
30,ES,2017,0.00033,30.0,-8.016417903503749,-7.885998910298966,-0.130418993204783,-7.885998910298966,0.018652436174824778,-4.058887954996105,-7.961707058820296,0.00034855760098647076,-0.054710844683453
31,ES,2017,0.00032,31.0,-8.047189562170502,-7.836681246376088,-0.21050831579441365,-7.836681246376088,0.019107855853761156,-4.058887954996105,-7.914237892346721,0.0003655023342467854,-0.1329516698237807
32,ES,2017,0.00038,32.0,-7.875339305243843,-7.802351248446023,-0.07298805679782028,-7.802351248446023,0.018541998976225594,-4.058887954996105,-7.877611144752175,0.0003791376808830406,0.0022718395083316523
33,ES,2017,0.00041,33.0,-7.799353398265921,-7.710173145939573,-0.08918025232634808,-7.710173145939573,0.018290514561482833,-4.058887954996105,-7.784412295183856,0.0004161718445316381,-0.014941103082064977
34,ES,2017,0.00041,34.0,-7.799353398265921,-7.616350005870328,-0.1830033923955927,-7.616350005870328,0.017506366593865882,-4.058887954996105,-7.687406386373916,0.00045856597367735394,-0.11194701189200451
35,ES,2017,0.00047,35.0,-7.66277786326017,-7.557493238012394,-0.10528462524777638,-7.557493238012394,0.02028229426963641,-4.058887954996105,-7.639816797923108,0.0004809165488989422,-0.022961065337062436
36,ES,2017,0.00048,36.0,-7.641724454062337,-7.478957959096904,-0.1627664949654326,-7.478957959096904,0.02041717609479281,-4.058887954996105,-7.561828989223093,0.0005199234393628091,-0.07989546483924403
37,ES,2017,0.00056,37.0,-7.487573774235079,-7.380509472558332,-0.10706430167674696,-7.380509472558332,0.019651752990632196,-4.058887954996105,-7.460273736066568,0.0005754986151966013,-0.027300038168511342
38,ES,2017,0.00064,38.0,-7.354042381610556,-7.29185847180832,-0.062183909802236315,-7.29185847180832,0.0202674338985073,-4.058887954996105,-7.374121715137651,0.0006272773848148853,0.02007933352709479
39,ES,2017,0.0006,39.0,-7.418580902748128,-7.193465343122429,-0.2251155596256993,-7.193465343122429,0.020335399475374303,-4.058887954996105,-7.27600445111306,0.0006919447468595896,-0.14257645163506805
40,ES,2017,0.00074,40.0,-7.208860371766058,-7.077947167903955,-0.1309132038621037,-7.077947167903955,0.020319399669134045,-4.058887954996105,-7.160421334473755,0.0007767272223090634,-0.04843903729230359
41,ES,2017,0.00073,41.0,-7.222466023821838,-6.985908311238438,-0.23655771258339975,-6.985908311238438,0.020495343107482796,-4.058887954996105,-7.069096612510912,0.0008510015461662741,-0.1533694113109254
42,ES,2017,0.00083,42.0,-7.09408485717363,-6.886627376331624,-0.207457480842006,-6.886627376331624,0.020240987592618713,-4.058887954996105,-6.96878327706853,0.0009407968988944108,-0.12530158010510029
43,ES,2017,0.00097,43.0,-6.938214486466846,-6.766647604902495,-0.17156688156435074,-6.766647604902495,0.01964334143697972,-4.058887954996105,-6.846377726856928,0.0010633002896964494,-0.09183675960991788
44,ES,2017,0.00104,44.0,-6.868534565828856,-6.673177437295879,-0.1953571285329767,-6.673177437295879,0.02027819283182161,-4.058887954996105,-6.7554843499300485,0.0011644756839914725,-0.1130502158988076
45,ES,2017,0.0012,45.0,-6.725433722188183,-6.552189371118781,-0.1732443510694015,-6.552189371118781,0.019317153767295814,-4.058887954996105,-6.630595533869666,0.001319377118247738,-0.09483818831851654
46,ES,2017,0.00134,46.0,-6.615085665019317,-6.454873535849522,-0.16021212916979444,-6.454873535849522,0.018954085157196654,-4.058887954996105,-6.531806043792038,0.0014563731993858578,-0.08327962122727861
47,ES,2017,0.00164,47.0,-6.41305903714603,-6.3305299101334835,-0.08252912701254633,-6.3305299101334835,0.01798657493397922,-4.058887954996105,-6.403535402484646,0.0016556933711965593,-0.009523634661383618
48,ES,2017,0.00182,48.0,-6.3089187778934335,-6.220814296334984,-0.08810448155844952,-6.220814296334984,0.017220232470692053,-4.058887954996105,-6.290709290492509,0.0018534448497073992,-0.01820948740092465
49,ES,2017,0.00196,49.0,-6.234810805739711,-6.12266281679637,-0.11214798894334077,-6.12266281679637,0.016495468408212678,-4.058887954996105,-6.189616074830483,0.002050613884450034,-0.045194730909227765
50,ES,2017,0.00229,50.0,-6.079203461415989,-6.01252289613826,-0.06668056527772848,-6.01252289613826,0.015773513858200243,-4.058887954996105,-6.076545821545273,0.002296094089664869,-0.0026576398707156557
51,ES,2017,0.00257,51.0,-5.9638493800750085,-5.903208218347992,-0.06064116172701617,-5.903208218347992,0.015010303509196268,-4.058887954996105,-5.964133358462305,0.0025692702791620266,0.00028397838729610214
52,ES,2017,0.00284,52.0,-5.863951226809022,-5.8081042393910085,-0.05584698741801386,-5.8081042393910085,0.01375066533335655,-4.058887954996105,-5.863916649285752,0.002840098201863867,-3.4577523270407085e-05
53,ES,2017,0.00297,53.0,-5.819193326167529,-5.720911168614,-0.09828215755352865,-5.720911168614,0.01295815778978835,-4.058887954996105,-5.773506879185911,0.0031088360627716132,-0.045686446981617834
54,ES,2017,0.00338,54.0,-5.68987956948721,-5.6236754556493525,-0.06620411383785729,-5.6236754556493525,0.012093797968350164,-4.058887954996105,-5.672762826553245,0.0034383525693966782,-0.0171167429339647
55,ES,2017,0.00371,55.0,-5.596723402362794,-5.5475059250876795,-0.04921747727511416,-5.5475059250876795,0.011123008713019614,-4.058887954996105,-5.592652971176271,0.003725132075845853,-0.004070431186522505
56,ES,2017,0.00414,56.0,-5.487059491144914,-5.447873319087934,-0.03918617205698016,-5.447873319087934,0.0097378469097369,-4.058887954996105,-5.487398148617461,0.004138598195442846,0.00033865747254679945
57,ES,2017,0.0045,57.0,-5.403677882205863,-5.361624095608647,-0.042053786597215925,-5.361624095608647,0.009929976269879456,-4.058887954996105,-5.401928756683858,0.004507877952604495,-0.001749125522005457
58,ES,2017,0.00485,58.0,-5.328776574032745,-5.289540248432316,-0.03923632560042911,-5.289540248432316,0.00935670774989911,-4.058887954996105,-5.3275180768168005,0.0048561075538609945,-0.0012584972159448427
59,ES,2017,0.0053,59.0,-5.240048458424061,-5.19930701899836,-0.040741439425700854,-5.19930701899836,0.008908196402758034,-4.058887954996105,-5.2354643900782545,0.005324351333679138,-0.004584068345806713
60,ES,2017,0.00572,60.0,-5.163786473590431,-5.110907651640006,-0.052878821950424815,-5.110907651640006,0.008778985536951035,-4.058887954996105,-5.146540570293022,0.005819502102523005,-0.01724590329740927
61,ES,2017,0.00618,61.0,-5.086437007512537,-5.045809169822402,-0.04062783769013567,-5.045809169822402,0.00800832928859658,-4.058887954996105,-5.078314081111529,0.006230404122500441,-0.008122926401008534
62,ES,2017,0.00673,62.0,-5.001180135325501,-4.960413731356616,-0.040766403968884646,-4.960413731356616,0.007443410213112718,-4.058887954996105,-4.990625699414714,0.006801407523871204,-0.01055443591078653
63,ES,2017,0.0075,63.0,-4.892852258439873,-4.885391394955979,-0.0074608634838932986,-4.885391394955979,0.007222264733534511,-4.058887954996105,-4.914705758290716,0.00733787668417281,0.021853499850843505
