country,year,age,age_num,mx,log_mx,mx_hat_baseline,log_mx_hat_baseline,baseline_residual
FR,2010,40,40.0,0.00125,-6.684611727667927,0.001280739172299805,-6.660317889367851,-0.0242938383000757
FR,2010,41,41.0,0.00152,-6.489044944123952,0.0014171511459626419,-6.5591066577922,0.07006171366824798
FR,2010,42,42.0,0.00157,-6.45667965962192,0.0015472962256325921,-6.471246241796516,0.014566582174595943
FR,2010,43,43.0,0.0017,-6.3771270279199666,0.0017064333307299849,-6.373349858221299,-0.003777169698667926
FR,2010,44,44.0,0.00195,-6.239925906406482,0.0018844601212635982,-6.274113906922435,0.03418800051595294
FR,2010,45,45.0,0.00209,-6.170591213005418,0.0020814799671111674,-6.174676115631542,0.004084902626124709
FR,2010,46,46.0,0.00233,-6.061887011404528,0.002290915711200709,-6.078803667457472,0.016916656052944568
FR,2010,47,47.0,0.00262,-5.944580961209131,0.0025332563898176896,-5.978249693259599,0.03366873205046783
FR,2010,48,48.0,0.00287,-5.853443249210607,0.002781833829232734,-5.884644917950408,0.03120166873980068
FR,2010,49,49.0,0.00315,-5.7603528261445955,0.003057267922830227,-5.790233597509419,0.029880771364823033
FR,2010,50,50.0,0.00349,-5.657853542767802,0.0033703844209360687,-5.6927284696291425,0.03487492686134086
FR,2010,51,51.0,0.00392,-5.5416636251797655,0.0036716202993959954,-5.607122215874409,0.06545859069464388
FR,2010,52,52.0,0.0042,-5.472670753692815,0.003966665720840221,-5.529829405976433,0.057158652283618494
FR,2010,53,53.0,0.00472,-5.355946479384673,0.004321359166503393,-5.444185304333416,0.08823882494874358
FR,2010,54,54.0,0.00496,-5.306349538245301,0.004677544452803162,-5.364981996322297,0.05863245807699613
FR,2010,55,55.0,0.00536,-5.228791303899427,0.005068836642418329,-5.284643946797897,0.05585264289847025
FR,2010,56,56.0,0.00584,-5.1430244821420015,0.005445220402093012,-5.2130170455297336,0.06999256338773208
FR,2010,57,57.0,0.00616,-5.089678501436708,0.005888201571505405,-5.1348046638505425,0.04512616241383416
FR,2010,58,58.0,0.00654,-5.02981811351303,0.006298950890650285,-5.067372184745132,0.03755407123210208
FR,2010,59,59.0,0.00686,-4.982047837244343,0.006762506889879406,-4.996361615973915,0.014313778729571958
FR,2010,60,60.0,0.00743,-4.902229420252469,0.007294986538016484,-4.920567942380375,0.01833852212790532
FR,2010,61,61.0,0.00781,-4.8523503151305425,0.007800198186138182,-4.853606137130127,0.0012558219995844055
FR,2010,62,62.0,0.00818,-4.806063128367481,0.00834047841814973,-4.786634699970211,-0.019428428397270103
FR,2010,63,63.0,0.00874,-4.739845089314693,0.008906338534035435,-4.720992060898993,-0.018853028415700024
FR,2010,64,64.0,0.0093,-4.677740878822926,0.00944608794826539,-4.662154596915795,-0.015586281907131294
FR,2010,65,65.0,0.0102,-4.585367558691911,0.010160985579978635,-4.589199835633161,0.003832276941249546
FR,2010,66,66.0,0.0107,-4.537511537514277,0.010779338659927458,-4.530124064183993,-0.007387473330283889
FR,2010,67,67.0,0.01162,-4.4550275275583715,0.01151994296732826,-4.463675574479402,0.008648046921030605
FR,2010,68,68.0,0.0122,-4.406319327242926,0.01249349577173885,-4.382547108357706,-0.023772218885220298
FR,2010,69,69.0,0.01316,-4.330573353084966,0.013402511913593361,-4.312313133354686,-0.018260219730279914
FR,2010,70,70.0,0.01396,-4.271559181647911,0.014523734424413641,-4.231971110889594,-0.03958807075831672
FR,2010,71,71.0,0.0154,-4.173387769562553,0.0157243040673637,-4.152547733822438,-0.020840035740115503
FR,2010,72,72.0,0.01694,-4.078077589758228,0.017196704450065055,-4.063037515261092,-0.015040074497136402
FR,2010,73,73.0,0.01815,-4.009084718271278,0.018750472474455424,-3.976536328245575,-0.032548390025702645
FR,2010,74,74.0,0.02015,-3.904550990589445,0.02051916810966252,-3.8863957999661447,-0.0181551906233004
FR,2010,75,75.0,0.02237,-3.8000345034800986,0.022634001413205967,-3.788302016001084,-0.011732487479014786
FR,2010,76,76.0,0.02555,-3.6671179623324237,0.025151143379782585,-3.6828519210529707,0.015733958720546948
FR,2010,77,77.0,0.02766,-3.587767952745525,0.02787504408124894,-3.580023467813008,-0.007744484932517004
FR,2010,78,78.0,0.03146,-3.459038381352005,0.03108590587589342,-3.471000749787643,0.011962368435638027
FR,2010,79,79.0,0.03509,-3.349839089387013,0.034924975141525816,-3.3545530856067,0.004713996219686933
FR,2010,80,80.0,0.0411,-3.191747157479948,0.03974811401064213,-3.2251928852805603,0.03344572780061217
FR,2010,81,81.0,0.04632,-3.0721814457173973,0.04494564729005757,-3.102301357234747,0.030119911517349607
FR,2010,82,82.0,0.05157,-2.9648151709192696,0.050656648518856935,-2.98268479295596,0.01786962203669029
FR,2010,83,83.0,0.0585,-2.8387285247443264,0.05753452102067358,-2.855370145749214,0.016641621004887863
FR,2010,84,84.0,0.06671,-2.707400412260713,0.06535312778291107,-2.727949978038724,0.020549565778011036
FR,2010,85,85.0,0.07503,-2.5898672454244998,0.07433443463297572,-2.599180980609623,0.009313735185123129
FR,2011,20,20.0,0.00047,-7.66277786326017,0.00044953886680735477,-7.7072882410334485,0.044510377773278265
FR,2011,21,21.0,0.00049,-7.621105166859602,0.0004635029326640648,-7.67669784576357,0.05559267890396846
FR,2011,22,22.0,0.00048,-7.641724454062337,0.0004666844706001607,-7.669857180470717,0.028132726408379938
FR,2011,23,23.0,0.00048,-7.641724454062337,0.0004857859463029242,-7.629742470791754,-0.011981983270582752
FR,2011,24,24.0,0.0005,-7.600902459542082,0.0004914054362440449,-7.618241035170693,0.017338575628611075
FR,2011,25,25.0,0.00053,-7.542633551418106,0.0005039258856421643,-7.5930813530034476,0.050447801585341345
FR,2011,26,26.0,0.00054,-7.523941418405954,0.0005275674115120477,-7.5472339064434175,0.02329248803746342
FR,2011,27,27.0,0.00056,-7.487573774235079,0.0005237255984819478,-7.554542677823876,0.06696890358879681
FR,2011,28,28.0,0.00061,-7.402051600796917,0.0005589863029455211,-7.489385587890194,0.08733398709327655
FR,2011,29,29.0,0.00054,-7.523941418405954,0.0005678796007691921,-7.473601132188814,-0.05034028621714004
FR,2011,30,30.0,0.00062,-7.385791079925137,0.000589549190473449,-7.436152397068734,0.05036131714359726
FR,2011,31,31.0,0.00062,-7.385791079925137,0.0006195914909782555,-7.386450182604538,0.0006591026794007249
FR,2011,32,32.0,0.00064,-7.354042381610556,0.0006597504128631209,-7.323648956793813,-0.030393424816743675
FR,2011,33,33.0,0.00067,-7.308232845579262,0.0007006099788111731,-7.263559204066277,-0.04467364151298536
FR,2011,34,34.0,0.00073,-7.222466023821838,0.0007514781154690043,-7.1934684703276695,-0.028997553494168216
FR,2011,35,35.0,0.00082,-7.106206217705975,0.0008051966258722841,-7.12442405462932,0.018217836923344777
FR,2011,36,36.0,0.00086,-7.05857816871672,0.0008895540229305555,-7.024790318660401,-0.03378785005631979
FR,2011,37,37.0,0.00101,-6.897804948128969,0.0009808386051851012,-6.927102632642285,0.029297684513315936
FR,2011,38,38.0,0.00107,-6.840096630508322,0.0010625865583652387,-6.847049193787238,0.006952563278916024
FR,2011,39,39.0,0.00114,-6.776727016575733,0.001161211957467256,-6.758291028357986,-0.018435988217746946
FR,2011,40,40.0,0.00124,-6.6926438993651916,0.0012481947456288165,-6.686056975031903,-0.006586924333288557
FR,2011,41,41.0,0.00137,-6.5929445391421035,0.001380832618026507,-6.585068615357263,-0.007875923784840921
FR,2011,42,42.0,0.00161,-6.4315210999857655,0.0015081281981925913,-6.496886000945641,0.06536490095987535
FR,2011,43,43.0,0.00169,-6.383026750047155,0.0016644965656944116,-6.398232564216921,0.015205814169766185
FR,2011,44,44.0,0.00185,-6.292569639891903,0.0018366706148026449,-6.299800794867419,0.007231154975515963
FR,2011,45,45.0,0.00204,-6.194805471126012,0.0020311652585062647,-6.199145631645707,0.004340160519695324
FR,2011,46,46.0,0.00225,-6.0968250627658085,0.0022365667819919145,-6.102813275491605,0.005988212725796416
FR,2011,47,47.0,0.00245,-6.011667254425501,0.0024761911347033153,-6.001033732186291,-0.010633522239210436
FR,2011,48,48.0,0.00273,-5.903453669785269,0.0027218099098085904,-5.906458211942124,0.0030045421568551944
FR,2011,49,49.0,0.00309,-5.779584188072483,0.002994048437416061,-5.811128814953888,0.03154462688140569
FR,2011,50,50.0,0.00332,-5.70779049605374,0.003303710099664645,-5.7127091694052305,0.0049186733514909875
FR,2011,51,51.0,0.00385,-5.559682130682444,0.0036024679085272177,-5.626136138242081,0.06645400755963671
FR,2011,52,52.0,0.00415,-5.48464694473953,0.0038981713768281726,-5.5472477135404406,0.0626007688009107
FR,2011,53,53.0,0.00442,-5.42161558289253,0.004251005554346545,-5.460599723008703,0.038984140116173016
FR,2011,54,54.0,0.00495,-5.308367702401538,0.004606432839388569,-5.380301509052978,0.07193380665143945
FR,2011,55,55.0,0.00539,-5.223209894061231,0.004997918582139821,-5.298733736790132,0.07552384272890134
FR,2011,56,56.0,0.00564,-5.177871213472169,0.005378465240235908,-5.225352216837666,0.047481003365496655
FR,2011,57,57.0,0.00589,-5.134499281318642,0.005814600423472262,-5.147383210166587,0.012883928847944759
FR,2011,58,58.0,0.0064,-5.051457288616511,0.00622473406727011,-5.079224557661147,0.027767269044636222
FR,2011,59,59.0,0.00688,-4.979136627036885,0.006686626123074936,-5.007645848483553,0.028509221446667787
FR,2011,60,60.0,0.00725,-4.926753810115554,0.0072143116241703675,-4.931688500293426,0.004934690177871737
FR,2011,61,61.0,0.00761,-4.8782921071085426,0.007721470253527976,-4.863750485730063,-0.014541621378479697
FR,2011,62,62.0,0.0081,-4.815891217303744,0.008262207695986953,-4.796063451617781,-0.019827765685962895
FR,2011,63,63.0,0.00854,-4.762994271181658,0.008825229400559407,-4.730140682102959,-0.03285358907869984
FR,2011,64,64.0,0.00919,-4.689639342614542,0.00935606953277028,-4.6717299983970255,-0.01790934421751622
FR,2011,65,65.0,0.00985,-4.62028382379814,0.010059560044132124,-4.599231848454529,-0.021051975343610252
FR,2011,66,66.0,0.01014,-4.5912672808191,0.010671541388236994,-4.540174764098349,-0.051092516720750325
FR,2011,67,67.0,0.01119,-4.492734756658304,0.011397947231124542,-4.474322007240992,-0.018412749417311858
FR,2011,68,68.0,0.01186,-4.434583885412557,0.012348730419933167,-4.394202021197845,-0.04038186421471224
FR,2011,69,69.0,0.01248,-4.383627916040855,0.013242403687070211,-4.3243311975892045,-0.059296718451650854
FR,2011,70,70.0,0.01394,-4.272992873649759,0.014341064008097348,-4.244628247951155,-0.028364625698603874
FR,2011,71,71.0,0.01476,-4.215834459809811,0.01551600889350355,-4.1658829562218305,-0.049951503587980284
FR,2011,72,72.0,0.01643,-4.10864634693296,0.016946741324191657,-4.077679715898592,-0.03096663103436814
FR,2011,73,73.0,0.01808,-4.012948924018107,0.018474686827376345,-3.99135376344844,-0.021595160569666927
FR,2011,74,74.0,0.01926,-3.9497248726121574,0.020201226790132462,-3.902011944234327,-0.047712928377830366
FR,2011,75,75.0,0.02177,-3.827222403735681,0.022272905971457917,-3.8043843180596517,-0.022838085676029074
FR,2011,76,76.0,0.02348,-3.7516062840222415,0.024741655604718388,-3.6992669940984664,-0.05233928992377512
FR,2011,77,77.0,0.02685,-3.617489458027263,0.02741218443566007,-3.5967676769994177,-0.0207217810278455
FR,2011,78,78.0,0.03,-3.506557897319982,0.030573528694140237,-3.4876207197723157,-0.018937177547666106
FR,2011,79,79.0,0.03403,-3.380512790469323,0.034358167967763184,-3.3709155020371937,-0.009597288432129147
FR,2011,80,80.0,0.03875,-3.2506245231827813,0.03908101182933722,-3.242118560910966,-0.008505962271815104
FR,2011,81,81.0,0.04393,-3.125157820994449,0.04423324808747148,-3.1182785534999673,-0.0068792674944817556
FR,2011,82,82.0,0.04969,-3.001951573367908,0.04987833342707505,-2.9981685703749332,-0.0037830029929746267
FR,2011,83,83.0,0.0564,-2.875286120478124,0.056694881214577164,-2.87007135072629,-0.005214769751833881
FR,2011,84,84.0,0.0631,-2.7630345094349695,0.06449273054863439,-2.741202766204394,-0.021831743230575462
FR,2011,85,85.0,0.07221,-2.6281767385190467,0.07342314828179904,-2.611516021394229,-0.016660717124817648
FR,2012,20,20.0,0.00045,-7.706262975199909,0.00042874716333689305,-7.754643175629876,0.04838020042996671
FR,2012,21,21.0,0.00045,-7.706262975199909,0.00044467971491813523,-7.718156276693481,0.01189330149357204
FR,2012,22,22.0,0.00047,-7.66277786326017,0.00044720466798253813,-7.712494197934262,0.04971633467409209
FR,2012,23,23.0,0.00044,-7.728735831051967,0.0004659235622968577,-7.671488966698807,-0.05724686435315984
FR,2012,24,24.0,0.00046,-7.6842840684811335,0.0004722103955960612,-7.658085918315758,-0.02619815016537519
FR,2012,25,25.0,0.0005,-7.600902459542082,0.0004853410667626321,-7.630658683739036,0.02975622419695423
FR,2012,26,26.0,0.00053,-7.542633551418106,0.0005092219579368681,-7.582626569789581,0.03999301837147495
FR,2012,27,27.0,0.00051,-7.5810998322459024,0.0005040860414662013,-7.592763587268584,0.011663755022681244
FR,2012,28,28.0,0.00054,-7.523941418405954,0.0005398210349948147,-7.524272890012867,0.0003314716069127144
FR,2012,29,29.0,0.00053,-7.542633551418106,0.0005491928237232789,-7.507060950937914,-0.03557260048019195
FR,2012,30,30.0,0.00057,-7.469874197135678,0.0005706196734284102,-7.468787641285711,-0.001086555849967752
FR,2012,31,31.0,0.00057,-7.469874197135678,0.0005992196982282265,-7.419882252088948,-0.0499919450467301
FR,2012,32,32.0,0.00065,-7.338538195074591,0.0006386902425813863,-7.356090974511411,0.01755277943682021
FR,2012,33,33.0,0.00066,-7.3232707229438025,0.0006785440135082937,-7.295561211952721,-0.02770951099108121
FR,2012,34,34.0,0.00067,-7.308232845579262,0.0007288092694368653,-7.224098493333128,-0.08413435224613419
FR,2012,35,35.0,0.00069,-7.278818960372969,0.0007771237290157627,-7.159910980871349,-0.11890797950162035
FR,2012,36,36.0,0.00076,-7.182192124683898,0.000858337446974138,-7.060513240954803,-0.12167888372909452
FR,2012,37,37.0,0.00091,-7.002065958453378,0.0009476869497545722,-6.961486332022347,-0.040579626431030746
FR,2012,38,38.0,0.00101,-6.897804948128969,0.001025566516987846,-6.882510119573541,-0.015294828555427742
FR,2012,39,39.0,0.00112,-6.794426593675134,0.0011206225833246659,-6.793870870149608,-0.0005557235255251314
FR,2012,40,40.0,0.00117,-6.750751530172472,0.0012045986684359707,-6.721608822754591,-0.029142707417880942
FR,2012,41,41.0,0.00138,-6.5856717798130235,0.0013321936925554394,-6.6209283026042405,0.03525652279121694
FR,2012,42,42.0,0.00149,-6.508979159024769,0.001455653039080609,-6.532300654939711,0.02332149591494126
FR,2012,43,43.0,0.00157,-6.45667965962192,0.0016082614207950621,-6.432601546317958,-0.024078113303962034
FR,2012,44,44.0,0.0018,-6.319968614080018,0.0017726484611237053,-6.335280545026738,0.015311930946720231
FR,2012,45,45.0,0.002,-6.214608098422191,0.001963662554325317,-6.232943899328481,0.01833580090628928
FR,2012,46,46.0,0.00221,-6.114762763452475,0.0021636118521609995,-6.135976300000402,0.02121353654792646
FR,2012,47,47.0,0.00243,-6.01986402162968,0.002399478271938302,-6.032503951952523,0.01263993032284283
FR,2012,48,48.0,0.00271,-5.910806644090528,0.002641026530114619,-5.936587600236863,0.025780956146335576
FR,2012,49,49.0,0.00294,-5.829345697631547,0.0029088713669290106,-5.839990119446758,0.010644421815210414
FR,2012,50,50.0,0.0033,-5.713832810509703,0.003213780510275939,-5.740307305761114,0.02647449525141088
FR,2012,51,51.0,0.00362,-5.621281253144457,0.0035090886354742354,-5.652398923231782,0.031117670087325244
FR,2012,52,52.0,0.00392,-5.5416636251797655,0.0038055050167431197,-5.571306571970187,0.02964294679042112
FR,2012,53,53.0,0.0044,-5.426150738057921,0.004155710068950921,-5.4832719702212485,0.05712123216332721
FR,2012,54,54.0,0.00475,-5.349610660935587,0.004509985102560532,-5.401461428674661,0.051850767739074044
FR,2012,55,55.0,0.00524,-5.251433780649187,0.004901592559591255,-5.318195114509087,0.06676133385990024
FR,2012,56,56.0,0.00554,-5.195760778222945,0.005287604107089167,-5.242390045519569,0.0466292672966242
FR,2012,57,57.0,0.00603,-5.111008268243043,0.005714450150049479,-5.164757198078884,0.0537489298358409
FR,2012,58,58.0,0.00643,-5.046780740732609,0.00612365875061216,-5.095595526022748,0.04881478529013972
FR,2012,59,59.0,0.00683,-4.9864306053994385,0.006583214818331776,-5.0232320787438764,0.03680147334443795
FR,2012,60,60.0,0.00735,-4.913054965757392,0.0071043453806796854,-4.947048656698217,0.03399369094082516
FR,2012,61,61.0,0.00781,-4.8523503151305425,0.007614033181691324,-4.877762263047177,0.025411947916634148
FR,2012,62,62.0,0.00814,-4.810965098967688,0.008155303574834119,-4.809086817993908,-0.0018782809737798445
FR,2012,63,63.0,0.00867,-4.747886488189686,0.008714411572862712,-4.742777121180911,-0.005109367008775401
FR,2012,64,64.0,0.00915,-4.694001399694707,0.00923314156921462,-4.684955923349743,-0.009045476344963888
FR,2012,65,65.0,0.00991,-4.61421093064024,0.009921129898320323,-4.613088463131231,-0.0011224675090089065
FR,2012,66,66.0,0.00999,-4.606170686321675,0.010524418081295029,-4.554057190130316,-0.05211349619135852
FR,2012,67,67.0,0.01144,-4.4706392930304855,0.011231563628978111,-4.489027283149783,0.01838799011929737
FR,2012,68,68.0,0.01215,-4.41042610919558,0.01215152928719153,-4.410300249857636,-0.00012585933794362347
FR,2012,69,69.0,0.01287,-4.352856257374102,0.013024396513109273,-4.34093102538277,-0.011925231991331664
FR,2012,70,70.0,0.0139,-4.275866438845491,0.014092524654639015,-4.262110788523538,-0.013755650321953361
FR,2012,71,71.0,0.01504,-4.197041960460443,0.015232833300476012,-4.184302095202884,-0.012739865257558769
FR,2012,72,72.0,0.0159,-4.141436169755951,0.016607446412284885,-4.097904105147839,-0.04353206460811254
FR,2012,73,73.0,0.0183,-4.000854219134761,0.018100418966797625,-4.011820193641367,0.010965974506605747
FR,2012,74,74.0,0.01904,-3.961213249618918,0.01977015932072484,-3.9235815831206593,-0.037631666498258554
FR,2012,75,75.0,0.02139,-3.8448317558878227,0.02178360116049003,-3.826597832606325,-0.018233923281497866
FR,2012,76,76.0,0.02422,-3.720576540857191,0.024186996011256495,-3.721940145153142,0.0013636042959510597
FR,2012,77,77.0,0.02672,-3.622342930313692,0.02678547692940741,-3.6198954439683697,-0.002447486345322325
FR,2012,78,78.0,0.0299,-3.5098967985854963,0.02987967240039411,-3.510576882619856,0.0006800840343594849
FR,2012,79,79.0,0.03475,-3.3595757069713357,0.03359036793594941,-3.3935159216832025,0.03394021471186681
FR,2012,80,80.0,0.0394,-3.233989462678249,0.0381779568192355,-3.265496976541955,0.031507513863706205
FR,2012,81,81.0,0.0444,-3.114515809543958,0.043267786060390064,-3.1403468917490587,0.025831082205100664
FR,2012,82,82.0,0.05053,-2.98518805967832,0.04882292123732241,-3.019555378910256,0.03436731923193603
FR,2012,83,83.0,0.05821,-2.843698117698493,0.055555251044311645,-2.890377239113577,0.0466791214150839
FR,2012,84,84.0,0.06485,-2.735678368219684,0.06332291280108766,-2.759508043746751,0.02382967552706683
FR,2012,85,85.0,0.07478,-2.5932048094331694,0.07218278692182319,-2.628553669792127,0.035348860358957346
FR,2013,20,20.0,0.00041,-7.799353398265921,0.00039814550512556304,-7.828693028724111,0.02933963045819077
FR,2013,21,21.0,0.00039,-7.849363818840582,0.00041676599792571606,-7.782985649725896,-0.06637816911468608
FR,2013,22,22.0,0.00045,-7.706262975199909,0.00041836071201058314,-7.779166550170813,0.07290357497090394
FR,2013,23,23.0,0.00043,-7.751725349276666,0.00043647965521750697,-7.736768792665446,-0.014956556611219973
FR,2013,24,24.0,0.00045,-7.706262975199909,0.0004436865760573764,-7.720392154584358,0.014129179384449131
FR,2013,25,25.0,0.00048,-7.641724454062337,0.0004576439384334112,-7.689419103204461,0.04769464914212396
FR,2013,26,26.0,0.00051,-7.5810998322459024,0.0004818051487240822,-7.637970781406227,0.056870949160324535
FR,2013,27,27.0,0.00045,-7.706262975199909,0.0004748410775162359,-7.652530383561913,-0.0537325916379956
FR,2013,28,28.0,0.00053,-7.542633551418106,0.0005111605351801031,-7.5788268582329605,0.03619330681485433
FR,2013,29,29.0,0.00051,-7.5810998322459024,0.0005211968611860441,-7.559382735014826,-0.021717097231076288
FR,2013,30,30.0,0.00057,-7.469874197135678,0.0005422301466881543,-7.519820021766368,0.04994582463069008
FR,2013,31,31.0,0.00057,-7.469874197135678,0.0005686982140361537,-7.4721606440887465,0.002286446953068122
FR,2013,32,32.0,0.0006,-7.418580902748128,0.0006070974701929019,-7.406821202871814,-0.011759699876313867
FR,2013,33,33.0,0.00064,-7.354042381610556,0.0006454238093470304,-7.345603388188576,-0.008438993421980179
FR,2013,34,34.0,0.00072,-7.236259345954173,0.0006947244474392821,-7.271995269522495,0.035735923568322114
FR,2013,35,35.0,0.00072,-7.236259345954173,0.0007351745578661917,-7.215402593253102,-0.020856752701071457
FR,2013,36,36.0,0.00086,-7.05857816871672,0.0008117047558775857,-7.116373885057495,0.05779571634077474
FR,2013,37,37.0,0.00092,-6.991136887921188,0.0008980787428262585,-7.015252806617416,0.024115918696227645
FR,2013,38,38.0,0.00097,-6.938214486466846,0.000970245840731241,-6.937961074525538,-0.0002534119413075686
FR,2013,39,39.0,0.00101,-6.897804948128969,0.0010599773103427317,-6.849507776424304,-0.04829717170466452
FR,2013,40,40.0,0.00122,-6.708904420236972,0.0011394586997209573,-6.777201954146906,0.06829753390993432
FR,2013,41,41.0,0.0013,-6.645391014514646,0.0012595474253352323,-6.677002808783459,0.03161179426881233
FR,2013,42,42.0,0.00146,-6.529318843261892,0.0013772324647464427,-6.587679253769871,0.05836041050797913
FR,2013,43,43.0,0.00157,-6.45667965962192,0.001524109449238014,-6.486345007211095,0.02966534758917483
FR,2013,44,44.0,0.00171,-6.371261908467568,0.001676979641537832,-6.390760936025229,0.019499027557660753
FR,2013,45,45.0,0.00188,-6.276483502140279,0.0018625757773092927,-6.285794922734557,0.00931142059427792
FR,2013,46,46.0,0.00221,-6.114762763452475,0.002054271528924618,-6.187833981020663,0.07307121756818802
FR,2013,47,47.0,0.00237,-6.044865323835097,0.002284256796927883,-6.081714560527803,0.03684923669270557
FR,2013,48,48.0,0.00262,-5.944580961209131,0.002519483083811075,-5.983701523971708,0.03912056276257658
FR,2013,49,49.0,0.00286,-5.856933654150375,0.002780509442642931,-5.88512111531907,0.028187461168694306
FR,2013,50,50.0,0.00319,-5.747734362185384,0.003078037499722838,-5.783463060493842,0.03572869830845793
FR,2013,51,51.0,0.00349,-5.657853542767802,0.003367897682146361,-5.693466562473746,0.035613019705944104
FR,2013,52,52.0,0.00372,-5.5940316106970815,0.0036649965410778455,-5.60892788741536,0.014896276718278756
FR,2013,53,53.0,0.00407,-5.504112279527633,0.004010958598940953,-5.518725014127085,0.014612734599452004
FR,2013,54,54.0,0.00465,-5.370888059382872,0.004363199694688218,-5.434549615847233,0.06366155646436145
FR,2013,55,55.0,0.00495,-5.308367702401538,0.004754673461870857,-5.348627257925218,0.040259555523679325
FR,2013,56,56.0,0.00534,-5.232529626010034,0.0051485897482200895,-5.269032437103293,0.0365028110932597
FR,2013,57,57.0,0.00592,-5.129418830086223,0.005561289636876249,-5.1919252485372125,0.06250641845098936
FR,2013,58,58.0,0.00626,-5.07357509387013,0.005968885007937817,-5.121195134860099,0.04762004098996897
FR,2013,59,59.0,0.0068,-4.990832666800076,0.00642470491421493,-5.047604577004214,0.05677191020413819
FR,2013,60,60.0,0.00719,-4.935064107249182,0.006935739216364079,-4.971067638774166,0.036003531524984034
FR,2013,61,61.0,0.00782,-4.851070724424917,0.007449020304980094,-4.899672757925141,0.04860203350022374
FR,2013,62,62.0,0.00813,-4.812194355422418,0.007990901356231605,-4.829451715024456,0.01725735960203867
FR,2013,63,63.0,0.00858,-4.758321365482266,0.008543906225541738,-4.762536972299513,0.004215606817246531
FR,2013,64,64.0,0.00904,-4.706096104578052,0.009044146145990568,-4.705637565255294,-0.0004585393227571899
FR,2013,65,65.0,0.00985,-4.62028382379814,0.009708472441757885,-4.634756327102277,0.014472503304137518
FR,2013,66,66.0,0.01031,-4.574640980953268,0.01029841359171252,-4.575765415830965,0.001124434877696423
FR,2013,67,67.0,0.01085,-4.523590198995668,0.010976241391562946,-4.512022215568892,-0.011567983426776784
FR,2013,68,68.0,0.01193,-4.428699042872313,0.011849455400762907,-4.435473370198613,0.0067743273263003445
FR,2013,69,69.0,0.01303,-4.3405008878453835,0.012690666128146538,-4.366888506265783,0.02638761842039994
FR,2013,70,70.0,0.01389,-4.2765861222158845,0.01371248448356478,-4.289448584935501,0.012862462719616552
FR,2013,71,71.0,0.01471,-4.219227744368791,0.014800349713880934,-4.213104469174956,-0.006123275193834488
FR,2013,72,72.0,0.01651,-4.1037890210501,0.016090449449985646,-4.1295293848698025,0.02574036381970224
FR,2013,73,73.0,0.01773,-4.032497158896021,0.017530308924234673,-4.043823957601037,0.011326798705016294
FR,2013,74,74.0,0.01933,-3.9460969857618977,0.019114454377324206,-3.9573104564564723,0.011213470694574568
FR,2013,75,75.0,0.02131,-3.8485788328716115,0.02103992307777547,-3.861333547118576,0.012754714246964394
FR,2013,76,76.0,0.02343,-3.753738026462433,0.023344482870657365,-3.757394602414895,0.003656575952462049
FR,2013,77,77.0,0.02579,-3.6577684590888837,0.025834078328676405,-3.6560607931773585,-0.001707665911525158
FR,2013,78,78.0,0.02855,-3.556098342880118,0.0288261046463574,-3.5464738910510722,-0.00962445182904581
FR,2013,79,79.0,0.03274,-3.4191577070391483,0.03242399164308787,-3.4288566473946323,0.00969894035548391
FR,2013,80,80.0,0.03855,-3.2557991789727985,0.03680747718582285,-3.302054270049046,0.04625509107624737
FR,2013,81,81.0,0.04335,-3.1384485757555862,0.041800139957256885,-3.1748555911972978,0.03640701544171154
FR,2013,82,82.0,0.04904,-3.0151189873541813,0.0472171381077914,-3.0529983567897925,0.03787936943561121
FR,2013,83,83.0,0.0553,-2.8949823704538478,0.053818932922768174,-2.9221299606586713,0.02714759020482349
FR,2013,84,84.0,0.06259,-2.7711497580455267,0.061536033183498894,-2.788132370322486,0.016982612276959408
FR,2013,85,85.0,0.07233,-2.6265162981209476,0.07028507694357888,-2.655195779462166,0.028679481341218338
FR,2014,20,20.0,0.00039,-7.849363818840582,0.00037952423195351803,-7.876592110852126,0.027228292011543864
FR,2014,21,21.0,0.00035,-7.957577403480815,0.00039965036824951875,-7.8249204724626225,-0.1326569310181922
FR,2014,22,22.0,0.0004,-7.824046010856292,0.0004007016180069447,-7.82229350237938,-0.0017525084769118848
FR,2014,23,23.0,0.0004,-7.824046010856292,0.0004184324919999218,-7.7789949904851685,-0.04505102037112341
FR,2014,24,24.0,0.00042,-7.77525584668686,0.0004261603438360647,-7.760694888531976,-0.014560958154883785
FR,2014,25,25.0,0.00047,-7.66277786326017,0.00044057572136807336,-7.727428228681984,0.06465036542181402
FR,2014,26,26.0,0.00048,-7.641724454062337,0.0004648619231886311,-7.6737701358514325,0.032045681789095504
FR,2014,27,27.0,0.00048,-7.641724454062337,0.0004568339947768854,-7.69119048300248,0.0494660289401434
FR,2014,28,28.0,0.00052,-7.5616817463888015,0.0004934371590742052,-7.614115044434465,0.052433298045663435
FR,2014,29,29.0,0.00056,-7.487573774235079,0.0005038524781241675,-7.593227034873125,0.10565326063804559
FR,2014,30,30.0,0.00059,-7.435388021064509,0.0005246231975302244,-7.552830272046277,0.1174422509817683
FR,2014,31,31.0,0.00052,-7.5616817463888015,0.0005497885128258021,-7.505976875820256,-0.05570487056854567
FR,2014,32,32.0,0.00065,-7.338538195074591,0.0005874990045564629,-7.439636006319374,0.10109781124478268
