country,year,age,age_num,a_xr,b_x,k_t_projection,lambda_xr,C_tr,log_mx_projected_baseline,mx_projected_baseline,climate_component,log_mx_projected_climate_adjusted,mx_projected_climate_adjusted,absolute_mx_impact,relative_mx_impact,relative_mx_impact_pct,k_projection_method
IT,2059,54,54.0,-5.789458492776727,0.0120937979683501,-62.042121834067984,0.0,4.266570529079909,-6.539783379765708,0.0014448014383509054,0.0,-6.539783379765708,0.0014448014383509054,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
IT,2060,54,54.0,-5.789458492776727,0.0120937979683501,-63.417778637483934,0.0,4.856649627661132,-6.556420295220006,0.0014209632458089573,0.0,-6.556420295220006,0.0014209632458089573,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2030,55,55.0,-5.54750592508768,0.0111230087130196,-22.148074535000887,0.0,3.3356493148354733,-5.793859151117103,0.0030462037031633114,0.0,-5.793859151117103,0.0030462037031633114,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2031,55,55.0,-5.54750592508768,0.0111230087130196,-23.523731338416837,0.0,3.1768723982451736,-5.809160593727623,0.0029999471902240307,0.0,-5.809160593727623,0.0029999471902240307,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2032,55,55.0,-5.54750592508768,0.0111230087130196,-24.899388141832787,0.0,3.509483966110703,-5.824462036338144,0.00295439308106263,0.0,-5.824462036338144,0.00295439308106263,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2033,55,55.0,-5.54750592508768,0.0111230087130196,-26.275044945249192,0.0,3.4856777973581137,-5.839763478948669,0.0029095307096985525,0.0,-5.839763478948669,0.0029095307096985525,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2034,55,55.0,-5.54750592508768,0.0111230087130196,-27.650701748665142,0.0,4.777604081491072,-5.8550649215591895,0.0028653495721138746,0.0,-5.8550649215591895,0.0028653495721138746,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2035,55,55.0,-5.54750592508768,0.0111230087130196,-29.026358552081092,0.0,1.3399618528623516,-5.870366364169709,0.0028218393237938394,0.0,-5.870366364169709,0.0028218393237938394,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2036,55,55.0,-5.54750592508768,0.0111230087130196,-30.402015355497497,0.0,5.565286479249426,-5.885667806780234,0.002778989777304831,0.0,-5.885667806780234,0.002778989777304831,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2037,55,55.0,-5.54750592508768,0.0111230087130196,-31.777672158913447,0.0,3.0401353448249377,-5.900969249390755,0.002736790899909157,0.0,-5.900969249390755,0.002736790899909157,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2038,55,55.0,-5.54750592508768,0.0111230087130196,-33.1533289623294,0.0,4.222654144441529,-5.916270692001275,0.002695232811215912,0.0,-5.916270692001275,0.002695232811215912,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2039,55,55.0,-5.54750592508768,0.0111230087130196,-34.5289857657458,0.0,2.904966961119253,-5.931572134611801,0.0026543057808676236,0.0,-5.931572134611801,0.0026543057808676236,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2040,55,55.0,-5.54750592508768,0.0111230087130196,-35.90464256916175,0.0,3.4122499895695406,-5.946873577222321,0.002614000226262063,0.0,-5.946873577222321,0.002614000226262063,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2041,55,55.0,-5.54750592508768,0.0111230087130196,-37.280299372578156,0.0,3.439249019301851,-5.962175019832847,0.002574306710308465,0.0,-5.962175019832847,0.002574306710308465,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2042,55,55.0,-5.54750592508768,0.0111230087130196,-38.655956175994106,0.0,3.921397286131432,-5.9774764624433665,0.0025352159392180735,0.0,-5.9774764624433665,0.0025352159392180735,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2043,55,55.0,-5.54750592508768,0.0111230087130196,-40.031612979410056,0.0,6.185846348680264,-5.992777905053887,0.0024967187603279883,0.0,-5.992777905053887,0.0024967187603279883,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2044,55,55.0,-5.54750592508768,0.0111230087130196,-41.40726978282646,0.0,4.701668919269364,-6.008079347664412,0.002458806159958234,0.0,-6.008079347664412,0.002458806159958234,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2045,55,55.0,-5.54750592508768,0.0111230087130196,-42.78292658624241,0.0,4.161730793855499,-6.023380790274933,0.002421469261301329,0.0,-6.023380790274933,0.002421469261301329,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2046,55,55.0,-5.54750592508768,0.0111230087130196,-44.15858338965836,0.0,4.948003763161143,-6.038682232885453,0.0023846993223438193,0.0,-6.038682232885453,0.0023846993223438193,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2047,55,55.0,-5.54750592508768,0.0111230087130196,-45.534240193074766,0.0,5.121837052094335,-6.053983675495978,0.0023484877338194603,0.0,-6.053983675495978,0.0023484877338194603,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2048,55,55.0,-5.54750592508768,0.0111230087130196,-46.909896996490716,0.0,3.5502614490107827,-6.069285118106499,0.002312826017193498,0.0,-6.069285118106499,0.002312826017193498,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2049,55,55.0,-5.54750592508768,0.0111230087130196,-48.285553799906666,0.0,2.308674310626205,-6.084586560717019,0.002277705822677443,0.0,-6.084586560717019,0.002277705822677443,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2050,55,55.0,-5.54750592508768,0.0111230087130196,-49.66121060332307,0.0,2.4320554423640237,-6.099888003327544,0.0022431189272740983,0.0,-6.099888003327544,0.0022431189272740983,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2051,55,55.0,-5.54750592508768,0.0111230087130196,-51.03686740673902,0.0,4.280968313199963,-6.115189445938064,0.0022090572328522674,0.0,-6.115189445938064,0.0022090572328522674,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2052,55,55.0,-5.54750592508768,0.0111230087130196,-52.41252421015497,0.0,3.3621413263603674,-6.130490888548585,0.0021755127642505987,0.0,-6.130490888548585,0.0021755127642505987,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2053,55,55.0,-5.54750592508768,0.0111230087130196,-53.788181013571375,0.0,4.9717933202879125,-6.14579233115911,0.0021424776674103373,0.0,-6.14579233115911,0.0021424776674103373,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2054,55,55.0,-5.54750592508768,0.0111230087130196,-55.163837816987325,0.0,4.196038658674471,-6.161093773769631,0.0021099442075364037,0.0,-6.161093773769631,0.0021099442075364037,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2055,55,55.0,-5.54750592508768,0.0111230087130196,-56.539494620403275,0.0,5.279599019066152,-6.1763952163801505,0.002077904767286326,0.0,-6.1763952163801505,0.002077904767286326,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2056,55,55.0,-5.54750592508768,0.0111230087130196,-57.91515142381968,0.0,5.32634413169416,-6.191696658990676,0.0020463518449867456,0.0,-6.191696658990676,0.0020463518449867456,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2057,55,55.0,-5.54750592508768,0.0111230087130196,-59.29080822723563,0.0,3.878576467702012,-6.206998101601196,0.002015278052877026,0.0,-6.206998101601196,0.002015278052877026,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2058,55,55.0,-5.54750592508768,0.0111230087130196,-60.666465030652034,0.0,2.985667140263355,-6.2222995442117215,0.0019846761153794173,0.0,-6.2222995442117215,0.0019846761153794173,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2059,55,55.0,-5.54750592508768,0.0111230087130196,-62.042121834067984,0.0,5.81017578130102,-6.237600986822242,0.0019545388673956397,0.0,-6.237600986822242,0.0019545388673956397,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2060,55,55.0,-5.54750592508768,0.0111230087130196,-63.417778637483934,0.0,5.413583793938718,-6.252902429432762,0.0019248592526291922,0.0,-6.252902429432762,0.0019248592526291922,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2030,55,55.0,-5.326980568060005,0.0111230087130196,-22.148074535000887,0.0,1.869825023095513,-5.573333794089428,0.0037977982271248235,0.0,-5.573333794089428,0.0037977982271248235,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2031,55,55.0,-5.326980568060005,0.0111230087130196,-23.523731338416837,0.0,1.7663238593921933,-5.588635236699948,0.0037401287736173808,0.0,-5.588635236699948,0.0037401287736173808,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2032,55,55.0,-5.326980568060005,0.0111230087130196,-24.899388141832787,0.0,1.9708802173609947,-5.603936679310468,0.0036833350290520514,0.0,-5.603936679310468,0.0036833350290520514,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2033,55,55.0,-5.326980568060005,0.0111230087130196,-26.275044945249192,0.0,2.5337370626119395,-5.6192381219209935,0.0036274036958144932,0.0,-5.6192381219209935,0.0036274036958144932,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2034,55,55.0,-5.326980568060005,0.0111230087130196,-27.650701748665142,0.0,1.583935690807518,-5.634539564531514,0.0035723216782142897,0.0,-5.634539564531514,0.0035723216782142897,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2035,55,55.0,-5.326980568060005,0.0111230087130196,-29.026358552081092,0.0,-0.5366591801064159,-5.649841007142034,0.0035180760794186494,-0.0,-5.649841007142034,0.0035180760794186494,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2036,55,55.0,-5.326980568060005,0.0111230087130196,-30.402015355497497,0.0,2.8379059062815783,-5.665142449752559,0.003464654198432795,0.0,-5.665142449752559,0.003464654198432795,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2037,55,55.0,-5.326980568060005,0.0111230087130196,-31.777672158913447,0.0,0.2308650717739958,-5.68044389236308,0.003412043527126236,0.0,-5.68044389236308,0.003412043527126236,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2038,55,55.0,-5.326980568060005,0.0111230087130196,-33.1533289623294,0.0,4.994053317969188,-5.6957453349736,0.0033602317473040246,0.0,-5.6957453349736,0.0033602317473040246,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2039,55,55.0,-5.326980568060005,0.0111230087130196,-34.5289857657458,0.0,2.1782796967944247,-5.711046777584126,0.003309206727822627,0.0,-5.711046777584126,0.003309206727822627,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2040,55,55.0,-5.326980568060005,0.0111230087130196,-35.90464256916175,0.0,2.067799254777348,-5.726348220194645,0.003258956521749631,0.0,-5.726348220194645,0.003258956521749631,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2041,55,55.0,-5.326980568060005,0.0111230087130196,-37.280299372578156,0.0,1.5617100867211715,-5.741649662805171,0.003209469363566354,0.0,-5.741649662805171,0.003209469363566354,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2042,55,55.0,-5.326980568060005,0.0111230087130196,-38.655956175994106,0.0,4.162689287635892,-5.756951105415691,0.0031607336664132503,0.0,-5.756951105415691,0.0031607336664132503,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2043,55,55.0,-5.326980568060005,0.0111230087130196,-40.031612979410056,0.0,3.688073630140536,-5.772252548026212,0.0031127380193768264,0.0,-5.772252548026212,0.0031127380193768264,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2044,55,55.0,-5.326980568060005,0.0111230087130196,-41.40726978282646,0.0,2.900997022908576,-5.787553990636737,0.003065471184817987,0.0,-5.787553990636737,0.003065471184817987,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2045,55,55.0,-5.326980568060005,0.0111230087130196,-42.78292658624241,0.0,3.383513856818257,-5.802855433247258,0.00301892209574089,0.0,-5.802855433247258,0.00301892209574089,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2046,55,55.0,-5.326980568060005,0.0111230087130196,-44.15858338965836,0.0,3.555706643019639,-5.8181568758577775,0.002973079853201658,0.0,-5.8181568758577775,0.002973079853201658,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2047,55,55.0,-5.326980568060005,0.0111230087130196,-45.534240193074766,0.0,2.428984548597929,-5.833458318468303,0.002927933723756548,0.0,-5.833458318468303,0.002927933723756548,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2048,55,55.0,-5.326980568060005,0.0111230087130196,-46.909896996490716,0.0,0.9955594430265148,-5.848759761078823,0.0028834731369488877,0.0,-5.848759761078823,0.0028834731369488877,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2049,55,55.0,-5.326980568060005,0.0111230087130196,-48.285553799906666,0.0,0.0822692191937664,-5.864061203689344,0.002839687682834035,0.0,-5.864061203689344,0.002839687682834035,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2050,55,55.0,-5.326980568060005,0.0111230087130196,-49.66121060332307,0.0,0.6883521782072958,-5.879362646299869,0.002796567109542049,0.0,-5.879362646299869,0.002796567109542049,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2051,55,55.0,-5.326980568060005,0.0111230087130196,-51.03686740673902,0.0,3.7794832713671664,-5.894664088910389,0.002754101320877369,0.0,-5.894664088910389,0.002754101320877369,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2052,55,55.0,-5.326980568060005,0.0111230087130196,-52.41252421015497,0.0,1.8411007225261815,-5.90996553152091,0.0027122803739548216,0.0,-5.90996553152091,0.0027122803739548216,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2053,55,55.0,-5.326980568060005,0.0111230087130196,-53.788181013571375,0.0,3.146396310013909,-5.925266974131435,0.002671094476871656,0.0,-5.925266974131435,0.002671094476871656,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2054,55,55.0,-5.326980568060005,0.0111230087130196,-55.163837816987325,0.0,2.720823004035962,-5.9405684167419555,0.0026305339864149094,0.0,-5.9405684167419555,0.0026305339864149094,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2055,55,55.0,-5.326980568060005,0.0111230087130196,-56.539494620403275,0.0,3.6829556944506816,-5.955869859352475,0.002590589405803488,0.0,-5.955869859352475,0.002590589405803488,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2056,55,55.0,-5.326980568060005,0.0111230087130196,-57.91515142381968,0.0,3.8599010664346376,-5.971171301963,0.00255125138246463,0.0,-5.971171301963,0.00255125138246463,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2057,55,55.0,-5.326980568060005,0.0111230087130196,-59.29080822723563,0.0,0.6348681429817581,-5.986472744573521,0.0025125107058441565,0.0,-5.986472744573521,0.0025125107058441565,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2058,55,55.0,-5.326980568060005,0.0111230087130196,-60.666465030652034,0.0,0.9032877204121696,-6.001774187184046,0.0024743583052498318,0.0,-6.001774187184046,0.0024743583052498318,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2059,55,55.0,-5.326980568060005,0.0111230087130196,-62.042121834067984,0.0,3.45540106678024,-6.017075629794567,0.0024367852477276586,0.0,-6.017075629794567,0.0024367852477276586,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
