experiment_type,experiment_name,experiment_code,country,year,mean_C_tr,mean_climate_component,mean_relative_mx_impact,mean_relative_mx_impact_pct,median_relative_mx_impact_pct,min_relative_mx_impact_pct,max_relative_mx_impact_pct,mean_delta_vs_baseline_relative_mx_impact_pct,mean_delta_vs_baseline_climate_component
C_weights,C3_duration_heavy_25_35_40,C3,IT,2058,3.8529968431275927,0.04045428601099131,0.04279586005385999,4.279586005385999,1.7724635719544635,0.0,23.4497629213241,-0.41153680986120894,-0.003750147058534604
C_weights,C3_duration_heavy_25_35_40,C3,IT,2059,4.179885172470213,0.04388642844642273,0.04665310753525494,4.665310753525493,1.9242987593627414,0.0,25.675984419292554,-0.17763394954223935,-0.0016644890218248337
C_weights,C3_duration_heavy_25_35_40,C3,IT,2060,4.843410198166621,0.050853065653211627,0.05459793820017492,5.459793820017492,2.2332043365833165,0.0,30.31903154404243,-0.10090076749995458,-0.0009976760265455902
C_weights,C4_temp_heavy_60_25_15,C4,ES,2030,1.430431779023301,0.0016952265711567699,0.0017092929976975561,0.1709292997697556,0.0,0.0,2.837485273892315,-0.21229431706120028,-0.0020778239871977653
C_weights,C4_temp_heavy_60_25_15,C4,ES,2031,1.9013943833807705,0.0022533715541164716,0.0022782859564872324,0.22782859564872324,0.0,0.0,3.7892210309769414,-0.13688167072745758,-0.0013400817872493258
C_weights,C4_temp_heavy_60_25_15,C4,ES,2032,2.0441502940623377,0.002422553766456801,0.002451371002051196,0.2451371002051196,0.0,0.0,4.079442422798651,-0.15838722379681433,-0.0015471262532557614
C_weights,C4_temp_heavy_60_25_15,C4,ES,2033,1.8249491639556092,0.0021627751558066345,0.0021857174045473464,0.21857174045473463,0.0,0.0,3.634141492035803,-0.18217050226162826,-0.001779977009738299
C_weights,C4_temp_heavy_60_25_15,C4,ES,2034,3.816200404895702,0.004522637445635942,0.0046240010745681,0.46240010745681,0.0,0.0,7.750287127344091,-0.09022448160388206,-0.000881450348334064
C_weights,C4_temp_heavy_60_25_15,C4,ES,2035,0.011935346300907479,1.414476138042123e-05,1.4145733562755073e-05,0.0014145733562755073,0.0,0.0,0.023348678028356495,-0.1510995376955995,-0.0015015253046035508
C_weights,C4_temp_heavy_60_25_15,C4,ES,2036,3.509101272091482,0.004158689568118579,0.0042442588358494356,0.4244258835849436,0.0,0.0,7.104974952346055,-0.2217113266779993,-0.002136368837615148
C_weights,C4_temp_heavy_60_25_15,C4,ES,2037,1.6200442829111465,0.0019199392484951598,0.0019379996927860708,0.1937999692786071,0.0,0.0,3.2196060231584056,-0.15498884973491542,-0.0015188468101139004
C_weights,C4_temp_heavy_60_25_15,C4,ES,2038,3.486423756786716,0.004131814098014927,0.004216271001170384,0.4216271001170384,0.0,0.0,7.057475853535555,-0.06553001796421279,-0.0006445535814541137
C_weights,C4_temp_heavy_60_25_15,C4,ES,2039,1.866267238224535,0.002211741837333759,0.0022357398268475965,0.22357398268475964,0.0,0.0,3.717932036260696,-0.10949607119677929,-0.0010741513067400784
C_weights,C4_temp_heavy_60_25_15,C4,ES,2040,1.9052605366867925,0.0022579533915089607,0.002282969715078434,0.22829697150784342,0.0,0.0,3.7970702115644794,-0.16386812446357313,-0.0016017424317690434
C_weights,C4_temp_heavy_60_25_15,C4,ES,2041,2.0001496415426274,0.002370407920430799,0.002397991638859884,0.23979916388598843,0.0,0.0,3.9899031069829505,-0.1555190184995688,-0.0015198272955086153
C_weights,C4_temp_heavy_60_25_15,C4,ES,2042,2.2315198715228846,0.002644608317394152,0.002678983834095998,0.26789838340959976,0.0,0.0,4.461594919242673,-0.18386227873575497,-0.0017909989133071769
C_weights,C4_temp_heavy_60_25_15,C4,ES,2043,4.377978560417966,0.005188409326757767,0.00532220379431346,0.5322203794313459,0.0,0.0,8.940838620031588,-0.18808021817121734,-0.0018085825080792306
C_weights,C4_temp_heavy_60_25_15,C4,ES,2044,3.089478984048073,0.0036613887789635033,0.003727572275051682,0.3727572275051682,0.0,0.0,6.229459831654083,-0.1708890787684739,-0.0016568065307620997
C_weights,C4_temp_heavy_60_25_15,C4,ES,2045,2.924736363377278,0.003466149780460672,0.0035254124667481574,0.35254124667481573,0.0,0.0,5.88769453088287,-0.12744953865891614,-0.0012413057142282998
C_weights,C4_temp_heavy_60_25_15,C4,ES,2046,3.440703706812139,0.004077630567777338,0.004159867356116869,0.41598673561168686,0.0,0.0,6.961777141781189,-0.15680865055790302,-0.0015192012929053306
C_weights,C4_temp_heavy_60_25_15,C4,ES,2047,4.059447683224043,0.004810913514184509,0.004925756313687507,0.4925756313687506,0.0,0.0,8.264184737709645,-0.10083040508783156,-0.0009825462668712388
C_weights,C4_temp_heavy_60_25_15,C4,ES,2048,2.1070817612660164,0.0024971348103975327,0.002527763670294846,0.2527763670294846,0.0,0.0,4.207639084836834,-0.15551481569047343,-0.0015186698135832768
C_weights,C4_temp_heavy_60_25_15,C4,ES,2049,1.680243666165151,0.001991282457976369,0.002010716101786421,0.20107161017864209,0.0,0.0,3.3412208526843123,-0.06289224875594505,-0.0006201266185190187
C_weights,C4_temp_heavy_60_25_15,C4,ES,2050,0.9325566004824444,0.0011051870850666524,0.0011111503598260177,0.11111503598260176,0.0,0.0,1.840851724342385,-0.1671162420538162,-0.0016457820003071713
C_weights,C4_temp_heavy_60_25_15,C4,ES,2051,3.3380169840462863,0.0039559349626527495,0.004033295042370024,0.4033295042370024,0.0,0.0,6.747150617199904,-0.09069087810936402,-0.0008863935796730154
C_weights,C4_temp_heavy_60_25_15,C4,ES,2052,1.847149108272622,0.0021890846492311285,0.002212591160881582,0.22125911608815818,0.0,0.0,3.6791532124038406,-0.16505614614126587,-0.0016139317986524342
C_weights,C4_temp_heavy_60_25_15,C4,ES,2053,3.918773751161602,0.0046441986865370264,0.004751141617512939,0.4751141617512939,0.0,0.0,7.966691128558123,-0.10049985352312121,-0.0009795422384171637
C_weights,C4_temp_heavy_60_25_15,C4,ES,2054,2.8293388197485934,0.003353092692975622,0.0034085249896108516,0.3408524989610851,0.0,0.0,5.690291359731292,-0.1431733700057622,-0.0013931694316355844
C_weights,C4_temp_heavy_60_25_15,C4,ES,2055,3.6915468068833754,0.004374908560805742,0.004469696887715376,0.4469696887715376,0.0,0.0,7.4878831128457835,-0.1651707576255966,-0.0015970003980226052
C_weights,C4_temp_heavy_60_25_15,C4,ES,2056,3.67010750525953,0.004349500516666369,0.004443180592193484,0.4443180592193484,0.0,0.0,7.442816422992871,-0.1733787781376514,-0.001675283207059185
C_weights,C4_temp_heavy_60_25_15,C4,ES,2057,3.0731052532818204,0.003641984020294851,0.003707462286027649,0.3707462286027649,0.0,0.0,6.195442546635133,-0.07599128924440839,-0.0007451873295224317
C_weights,C4_temp_heavy_60_25_15,C4,ES,2058,2.228366368187996,0.0026408710523781404,0.0026751489217517583,0.2675148921751758,0.0,0.0,4.4551515483858495,-0.07493741222919136,-0.0007363044260300491
C_weights,C4_temp_heavy_60_25_15,C4,ES,2059,4.881605269017804,0.005785265039055784,0.005952050372265878,0.5952050372265878,0.0,0.0,10.01933065491436,-0.0801470530671,-0.0007867948229555462
C_weights,C4_temp_heavy_60_25_15,C4,ES,2060,4.458526457493516,0.005283867871076817,0.0054226891513739104,0.5422689151373911,0.0,0.0,9.112615087195097,-0.08580428417068675,-0.0008395951876970991
C_weights,C4_temp_heavy_60_25_15,C4,FR,2030,0.7570590250433291,0.014864133611002573,0.015073282427181107,1.5073282427181107,1.3001769270743924,0.0,4.479180200784305,-2.1923321047750366,-0.020930892557548413
C_weights,C4_temp_heavy_60_25_15,C4,FR,2031,1.0290814526379677,0.020205035146024317,0.020592974672436475,2.0592974672436473,1.7714696868226243,0.0,6.137151323837364,-1.4291406118561303,-0.013608614788133123
C_weights,C4_temp_heavy_60_25_15,C4,FR,2032,0.9415548848564037,0.01848653426963204,0.018810887687250956,1.8810887687250957,1.6195864851476727,0.0,5.600827720384394,-2.025549042217162,-0.01924304367703799
C_weights,C4_temp_heavy_60_25_15,C4,FR,2033,1.0218098192746785,0.020062263543934283,0.02044470064369835,2.0444700643698352,1.7588427102064874,0.0,6.092490453178501,-3.0286318762713758,-0.028442373702964437
C_weights,C4_temp_heavy_60_25_15,C4,FR,2034,1.265482315755359,0.024846541156644985,0.0254351544492101,2.54351544492101,2.182828051152741,0.0,7.599362778207852,-0.5745841212849025,-0.005475557864093612
C_weights,C4_temp_heavy_60_25_15,C4,FR,2035,-0.8018738518833816,-0.015744030094458877,-0.01551445607646204,-1.5514456076462042,-1.358934242844112,-4.535091794560464,0.0,-0.5336742274895602,-0.005470486229001144
C_weights,C4_temp_heavy_60_25_15,C4,FR,2036,1.294898003983215,0.0254240902058138,0.026040642738849505,2.604064273884951,2.2341302158284226,0.0,7.782711396339637,-3.109150973828412,-0.02890340831651478
C_weights,C4_temp_heavy_60_25_15,C4,FR,2037,-0.05666209840137319,-0.001112506387820398,-0.001111348107145182,-0.11113481071451818,-0.09663734380305211,-0.32741598618722945,0.0,-0.554883456319702,-0.005532075696970913
C_weights,C4_temp_heavy_60_25_15,C4,FR,2038,4.37708471421822,0.08593989354409047,0.09330375402506949,9.330375402506949,7.754958752877128,0.0,28.832150112528222,-1.1248178229057215,-0.009663848515101435
C_weights,C4_temp_heavy_60_25_15,C4,FR,2039,1.7393154737358476,0.03414980435880042,0.0352692343247365,3.5269234324736494,3.0123565000488517,0.0,10.591098081557515,-0.8068264407212119,-0.0075501289430317765
C_weights,C4_temp_heavy_60_25_15,C4,FR,2040,1.665806025447219,0.03270651628628754,0.03373225063104374,3.3732250631043743,2.883224963831721,0.0,10.1215728326439,-0.7326147525447949,-0.006878432851642836
C_weights,C4_temp_heavy_60_25_15,C4,FR,2041,1.075250912721145,0.02111152856426858,0.021535335222866728,2.1535335222866725,1.8516781836793506,0.0,6.421153581579597,-0.9195998135574179,-0.008785094238077372
C_weights,C4_temp_heavy_60_25_15,C4,FR,2042,2.785227715073119,0.05468529602634983,0.05759907046423729,5.759907046423729,4.867344887319214,0.0,17.492640269002635,-2.823492832641647,-0.02500321500651505
C_weights,C4_temp_heavy_60_25_15,C4,FR,2043,2.448947720604602,0.04808275830717905,0.05032456882166188,5.032456882166187,4.267314452815252,0.0,15.22793711669388,-2.5070581266954077,-0.022519940058613356
C_weights,C4_temp_heavy_60_25_15,C4,FR,2044,1.4429864902724827,0.028331666727114523,0.029098914657987737,2.909891465798774,2.4927943997262725,0.0,8.710506568175935,-2.936964760277539,-0.027203617626921327
C_weights,C4_temp_heavy_60_25_15,C4,FR,2045,2.13350188334642,0.041889279441020846,0.043583097515703224,4.358309751570323,3.707582334865467,0.0,13.143238864315276,-2.5205980083599875,-0.02288307388108881
C_weights,C4_temp_heavy_60_25_15,C4,FR,2046,2.7991121323134065,0.054957903347765395,0.057901387657133,5.7901387657133006,4.892193251384736,0.0,17.587096803169832,-1.461383550897903,-0.013110825416956616
C_weights,C4_temp_heavy_60_25_15,C4,FR,2047,1.8520116828459796,0.03636248719363039,0.03763371827979316,3.763371827979316,3.2106411007920443,0.0,11.31481014227964,-1.0908760004508202,-0.010136818573563628
C_weights,C4_temp_heavy_60_25_15,C4,FR,2048,0.4486583956506659,0.008808980697730758,0.008882118288152044,0.8882118288152043,0.7684983888117891,0.0,2.6307889425875697,-1.0513016330935743,-0.010249527919554868
C_weights,C4_temp_heavy_60_25_15,C4,FR,2049,0.23504598134582708,0.004614904196213278,0.004634917131741571,0.46349171317415716,0.40187142000462917,0.0,1.3697126282080418,0.3057724256486538,0.0030399820417156675
C_weights,C4_temp_heavy_60_25_15,C4,FR,2050,-0.05517693446929253,-0.0010833466071554422,-0.0010822482270129012,-0.10822482270129012,-0.09410558630380539,-0.31884781864859324,0.0,-1.4419994612344063,-0.014260827883621707
C_weights,C4_temp_heavy_60_25_15,C4,FR,2051,2.5584371899175933,0.05023247985732227,0.05268307008715399,5.268307008715398,4.462300292011379,0.0,15.960468311903186,-2.4708843748780684,-0.022120120482906343
C_weights,C4_temp_heavy_60_25_15,C4,FR,2052,0.604223960155944,0.011863362535322814,0.01199630266023006,1.199630266023006,1.0363413487424422,0.0,3.559043216436897,-2.4413328669019188,-0.023381779511530854
C_weights,C4_temp_heavy_60_25_15,C4,FR,2053,2.6793405431096287,0.052606302157058804,0.05529864344666168,5.5298643446661675,4.678036694092591,0.0,16.774774817484705,-0.8396608323846753,-0.007626787497035039
C_weights,C4_temp_heavy_60_25_15,C4,FR,2054,1.6968524987383111,0.033316084248472266,0.03438087925136211,3.43808792513621,2.9377434695602944,0.0,10.319631617130698,-2.027911831465454,-0.01877003580367544
C_weights,C4_temp_heavy_60_25_15,C4,FR,2055,2.201139335360102,0.04321727645391109,0.04502193644885255,4.502193644885254,3.8273454922833516,0.0,13.587036901966831,-3.0261609175796322,-0.027287446625592744
C_weights,C4_temp_heavy_60_25_15,C4,FR,2056,2.649605724128521,0.052022487279204506,0.05465427886885803,5.465427886885803,4.624937444126775,0.0,16.57397660131292,-2.449968501906163,-0.02186959244722455
C_weights,C4_temp_heavy_60_25_15,C4,FR,2057,0.43355904173808313,0.008512519250773436,0.008580802361239656,0.8580802361239657,0.742539137889553,0.0,2.5411358145667418,-0.3709036336654805,-0.003641089515243473
C_weights,C4_temp_heavy_60_25_15,C4,FR,2058,0.8524464376997359,0.016736974696876322,0.017002505422225873,1.7002505422225873,1.4651913074049006,0.0,5.057595003322279,-0.0566372171540669,-0.0005551286767091137
C_weights,C4_temp_heavy_60_25_15,C4,FR,2059,2.802197012741342,0.055018472039687634,0.05796857864564772,5.796857864564773,4.897714933566732,0.0,17.608093740299346,-1.237331459499957,-0.011130055271961072
C_weights,C4_temp_heavy_60_25_15,C4,FR,2060,3.600366669664375,0.07068977379066144,0.075616194432195,7.5616194432195005,6.33619187809048,0.0,23.168695347348468,-1.8202823696624388,-0.015846186967958364
C_weights,C4_temp_heavy_60_25_15,C4,IT,2030,1.4773918431880084,0.01652316030837602,0.016915584705949758,1.6915584705949758,0.33775857181347346,0.0,8.64514049403573,-1.0695567647037134,-0.010123374133268588
C_weights,C4_temp_heavy_60_25_15,C4,IT,2031,0.9369166484629354,0.010478482096350262,0.010635214037640962,1.063521403764096,0.2140478113127564,0.0,5.399034564185334,-1.2856874647989405,-0.012311016069059889
C_weights,C4_temp_heavy_60_25_15,C4,IT,2032,0.7986612231491516,0.008932232489994713,0.009045920139241981,0.9045920139241982,0.1824296779011303,0.0,4.584364475137037,-0.8815455775864185,-0.00851953162057583
C_weights,C4_temp_heavy_60_25_15,C4,IT,2033,1.408394714238805,0.01575149595426309,0.016107806342350737,1.6107806342350737,0.32195609985333773,0.0,8.22523890084097,-1.4968950659344562,-0.01410957052620072
C_weights,C4_temp_heavy_60_25_15,C4,IT,2034,3.4791497259128246,0.03891083392883232,0.041144281926353776,4.114428192635378,0.7974415519241052,0.0,21.56306354121378,-0.751168867387039,-0.006840563012324641
C_weights,C4_temp_heavy_60_25_15,C4,IT,2035,0.3713461315987675,0.00415313763277689,0.004177582030891233,0.41775820308912337,0.0847762149934983,0.0,2.1060040706157634,-0.8335543096879335,-0.008157309930070418
C_weights,C4_temp_heavy_60_25_15,C4,IT,2036,2.0666033543044016,0.02311290581063118,0.023886609903189512,2.388660990318951,0.47282006076846406,0.0,12.297965866057714,-1.7106483624436146,-0.01579546160774023
C_weights,C4_temp_heavy_60_25_15,C4,IT,2037,3.232216240401198,0.03614912816645969,0.03807058417449667,3.807058417449667,0.7406082225759003,0.0,19.889961256690892,-1.6445734104604182,-0.014751271467018828
C_weights,C4_temp_heavy_60_25_15,C4,IT,2038,4.5004296452184365,0.05033283541355591,0.0541203900057935,5.412039000579351,1.0328781865112435,0.0,28.734384196981132,-0.9583972410895959,-0.008497839038330533
C_weights,C4_temp_heavy_60_25_15,C4,IT,2039,3.489227601267774,0.03902354495456693,0.04127024660147034,4.127024660147034,0.7997618039246368,0.0,21.63184006907597,-1.1012001456945875,-0.009922446455421237
C_weights,C4_temp_heavy_60_25_15,C4,IT,2040,2.6633320476195816,0.029786723529144014,0.03108171266260514,3.108171266260514,0.6098126930097036,0.0,16.122586059415077,-1.2370331028691566,-0.011331348193360003
C_weights,C4_temp_heavy_60_25_15,C4,IT,2041,2.4889439764835397,0.027836366168952055,0.028964767420963603,2.8964767420963606,0.5697562782387644,0.0,14.991601384994159,-1.3651309857309206,-0.012531954744002566
C_weights,C4_temp_heavy_60_25_15,C4,IT,2042,1.1499059608151663,0.012860555997863492,0.013097292046547223,1.3097292046547224,0.262779030916116,0.0,6.666510020827343,-0.9591545632217139,-0.009172126024748617
C_weights,C4_temp_heavy_60_25_15,C4,IT,2043,1.6828446648070399,0.01882094604685287,0.019331451163336046,1.9331451163336044,0.38483015842259993,0.0,9.90515487605743,-1.244317146520729,-0.01168408505182564
C_weights,C4_temp_heavy_60_25_15,C4,IT,2044,1.7160221350874953,0.019192003097558807,0.019723062728484324,1.9723062728484326,0.3924338199488675,0.0,10.109993822743268,-1.2073589204375512,-0.011333337696499798
C_weights,C4_temp_heavy_60_25_15,C4,IT,2045,1.2568711255367568,0.014056855119356459,0.014340070433959462,1.4340070433959462,0.28726232491539383,0.0,7.308785736344636,-1.0626503215718974,-0.010117913893295348
C_weights,C4_temp_heavy_60_25_15,C4,IT,2046,3.729099622764211,0.04170627525591155,0.04428056629524452,4.428056629524451,0.8550057786802179,0.0,23.28038315754153,-1.0328935172491436,-0.009275417642780202
C_weights,C4_temp_heavy_60_25_15,C4,IT,2047,3.0403219087171,0.03400298067058405,0.035698812777672485,3.5698812777672484,0.6964673429264767,0.0,18.605694539173445,-1.0012555975769533,-0.009133829742901153
C_weights,C4_temp_heavy_60_25_15,C4,IT,2048,2.8710717627697706,0.03211008590025068,0.033619038169796445,3.3619038169796442,0.6575532539483397,0.0,17.484398325535167,-1.1368707624878103,-0.010381356956617618
C_weights,C4_temp_heavy_60_25_15,C4,IT,2049,1.6853361867732854,0.018848811245276657,0.019360845549016716,1.9360845549016716,0.3854011466475793,0.0,9.920524383508834,-0.968169302318413,-0.009128773209176341
C_weights,C4_temp_heavy_60_25_15,C4,IT,2050,2.6731962469985313,0.02989704480132626,0.031201811247183707,3.1201811247183704,0.612079004957311,0.0,16.18689118112373,-1.3273663721358675,-0.012136843687082469
C_weights,C4_temp_heavy_60_25_15,C4,IT,2051,3.040737192927234,0.03400762521198262,0.035703929797127325,3.570392979712732,0.6965628460704365,0.0,18.60845895151304,-1.4433950667030562,-0.013052619327058555
C_weights,C4_temp_heavy_60_25_15,C4,IT,2052,2.1793216951211023,0.024373548492256907,0.025235208098446277,2.523520809844628,0.49868107001620476,0.0,13.01063461536569,-1.5929337241641612,-0.014689320571725985
C_weights,C4_temp_heavy_60_25_15,C4,IT,2053,3.475212532716014,0.038866800333645035,0.04109508156193164,4.109508156193163,0.796535099327611,0.0,21.536204705541785,-1.080022678738215,-0.00973963141514837
C_weights,C4_temp_heavy_60_25_15,C4,IT,2054,2.729583876280713,0.030527684426375417,0.03188907237583163,3.1889072375831624,0.6250352322106467,0.0,16.555168653106755,-1.0651953276598725,-0.009773250742740124
C_weights,C4_temp_heavy_60_25_15,C4,IT,2055,2.425111560366556,0.027122463997882824,0.02819284307219343,2.8192843072193425,0.5550986400260083,0.0,14.580379228645434,-1.1131546173734548,-0.010278795333850043
C_weights,C4_temp_heavy_60_25_15,C4,IT,2056,2.477094973294305,0.02770384683760952,0.028821358207213287,2.8821358207213286,0.5670352474112406,0.0,14.915156163531584,-1.823595587746614,-0.01663036140611632
C_weights,C4_temp_heavy_60_25_15,C4,IT,2057,2.76995123024283,0.030979153184522698,0.032381840752856134,3.2381840752856137,0.6343116191502962,0.0,16.819531656134302,-1.4808843134648644,-0.013473494047341997
C_weights,C4_temp_heavy_60_25_15,C4,IT,2058,2.8695584136606187,0.03209316059363798,0.0336004928806863,3.3600492880686295,0.6572053800134259,0.0,17.47442022946104,-1.3310735271785787,-0.012111272475887929
C_weights,C4_temp_heavy_60_25_15,C4,IT,2059,3.4832992884840115,0.03895724266453064,0.04119614288834361,4.119614288834361,0.7983969078256048,0.0,21.591377547762214,-0.7233304142333717,-0.006593674803716919
C_weights,C4_temp_heavy_60_25_15,C4,IT,2060,3.819319370350419,0.042715293519564185,0.0454188468408761,4.541884684087609,0.8757927245955477,0.0,23.90619296951495,-1.0188099034298368,-0.00913544816019303
component_exclusion,E1_base_20_70_10,E1,ES,2030,3.3356493148354733,0.0037730505583545354,0.0038322361683095587,0.3832236168309559,0.0,0.0,6.191311255592735,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2031,3.1768723982451736,0.003593453341365797,0.003647102663761808,0.3647102663761808,0.0,0.0,5.888098101043382,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2032,3.509483966110703,0.003969680019712562,0.0040352432400193395,0.40352432400193394,0.0,0.0,6.524275635659915,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2033,3.4856777973581137,0.0039427521655449336,0.004007422427163629,0.4007422427163629,0.0,0.0,6.478615471874449,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2034,4.777604081491072,0.005404087793970006,0.005526245890606921,0.552624589060692,0.0,0.0,8.985040003793433,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2035,1.3399618528623516,0.001515670065983972,0.00152514111051875,0.15251411105187498,0.0,0.0,2.4425053810372965,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2036,5.565286479249426,0.006295058405733727,0.006461372102629429,0.6461372102629429,0.0,0.0,10.542060988445368,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2037,3.040135344824938,0.0034387860586090604,0.0034878881901352255,0.34878881901352254,0.0,0.0,5.6276679830368215,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2038,4.22265414444153,0.004776367679469041,0.0048715711808125116,0.48715711808125123,0.0,0.0,7.901250953281136,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2039,2.9049669611192535,0.0032858931440738377,0.0033307005388153892,0.33307005388153893,0.0,0.0,5.37085511127704,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2040,3.4122499895695406,0.0038596958232780037,0.003921650959714165,0.3921650959714166,0.0,0.0,6.3379043901411025,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2041,3.439249019301851,0.003890235215939414,0.003953181823855572,0.3953181823855572,0.0,0.0,6.389621506717114,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2042,3.9213972861314317,0.004435607230701329,0.004517606621453548,0.4517606621453547,0.0,0.0,7.3174318358075086,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2043,6.185846348680264,0.006996991834836997,0.007203005976025634,0.7203005976025634,0.0,0.0,11.784378898204405,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2044,4.7016689192693635,0.005318195309725603,0.005436463062736421,0.5436463062736421,0.0,0.0,8.836102059989482,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2045,4.161730793855499,0.004707455494688971,0.004799907853337319,0.4799907853337319,0.0,0.0,7.7829292278418505,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2046,4.948003763161143,0.005596831860682669,0.0057279538616959,0.5727953861695899,0.0,0.0,9.320001331204919,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2047,5.121837052094335,0.005793459781055748,0.0059340603645658225,0.5934060364565822,0.0,0.0,9.662773073364384,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2048,3.5502614490107827,0.004015804623980809,0.00408291182719958,0.408291182719958,0.0,0.0,6.602532229428082,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2049,2.3086743106262055,0.0026114090764953876,0.0026396385893458713,0.2639638589345871,0.0,0.0,4.245362550126863,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2050,2.4320554423640233,0.0027509690853738237,0.0027823127803641794,0.27823127803641795,0.0,0.0,4.47725176081939,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2051,4.280968313199963,0.004842328542325765,0.004940203823463664,0.49402038234636636,0.0,0.0,8.014626944094339,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2052,3.3621413263603674,0.003803016447883563,0.0038631526222942408,0.3863152622294241,0.0,0.0,6.241986982226777,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2053,4.9717933202879125,0.005623740924954191,0.005756140152744151,0.5756140152744151,0.0,0.0,9.366847219906681,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2054,4.196038658674471,0.004746262124611206,0.004840258689668473,0.48402586896684735,0.0,0.0,7.84954396307096,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2055,5.279599019066152,0.005971908958828347,0.006121404463971342,0.6121404463971342,0.0,0.0,9.974784926087565,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2056,5.32634413169416,0.006024783723725553,0.006176968373569998,0.6176968373569999,0.0,0.0,10.06740489029092,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2057,3.878576467702012,0.004387171349817282,0.004467375178471733,0.4467375178471733,0.0,0.0,7.234704269086412,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2058,2.985667140263355,0.00337717547840819,0.003424523044043672,0.3424523044043672,0.0,0.0,5.5241060316322255,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2059,5.81017578130102,0.006572059862011331,0.006753520902936878,0.6753520902936877,0.0,0.0,11.030654680497554,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,ES,2060,5.413583793938718,0.006123463058773915,0.0062807319930807785,0.6280731993080779,0.0,0.0,10.240468744166975,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,FR,2030,1.8698250230955131,0.035795026168550986,0.03699660347493148,3.6996603474931473,3.3077561295534186,0.0,12.374306321130613,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,FR,2031,1.7663238593921933,0.03381364993415744,0.034884380790997774,3.4884380790997778,3.1218327598240614,0.0,11.650952413816174,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,FR,2032,1.970880217360995,0.037729577946670034,0.03906637810942258,3.9066378109422577,3.489609122351578,0.0,13.085087071122459,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,FR,2033,2.5337370626119395,0.04850463724689872,0.05073101940641211,5.073101940641211,4.508365917273538,0.0,17.127043663243093,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,FR,2034,1.5839356908075177,0.030322099020738593,0.03118099566205913,3.1180995662059123,2.7950154169373964,0.0,10.38758273392193,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,FR,2035,-0.5366591801064159,-0.010273543865457733,-0.010177713801566438,-1.0177713801566437,-0.929648653552595,-3.2929716117121255,0.0,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,FR,2036,2.8379059062815783,0.054327498522328585,0.05713215247713362,5.713215247713363,5.063071773111972,0.0,19.37113022127004,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,FR,2037,0.23086507177399584,0.004419569309150515,0.004437486456051839,0.4437486456051838,0.4026038054238845,0.0,1.4508750146105864,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,FR,2038,4.994053317969189,0.0956037420591919,0.1045519322541267,10.455193225412671,9.08051309218595,0.0,36.56042664565737,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,FR,2039,2.1782796967944247,0.04169993330183219,0.043337498731948615,4.333749873194861,3.8638363423987965,0.0,14.55796284173545,0.0,0.0
component_exclusion,E1_base_20_70_10,E1,FR,2040,2.0677992547773476,0.039584949137930384,0.0410583981564917,4.105839815649169,3.66431965535865,0.0,13.770998950093771,0.0,0.0
