age,country,year,mx
32,IT,2012,0.00045
33,IT,2012,0.00041
34,IT,2012,0.00048
35,IT,2012,0.00055
36,IT,2012,0.00055
37,IT,2012,0.00054
38,IT,2012,0.0007
39,IT,2012,0.00072
40,IT,2012,0.0008
41,IT,2012,0.00081
42,IT,2012,0.00101
43,IT,2012,0.00105
44,IT,2012,0.00112
45,IT,2012,0.00132
46,IT,2012,0.00145
47,IT,2012,0.00157
48,IT,2012,0.00176
49,IT,2012,0.002
50,IT,2012,0.0022
51,IT,2012,0.00233
52,IT,2012,0.00261
53,IT,2012,0.00285
54,IT,2012,0.00318
55,IT,2012,0.0034
56,IT,2012,0.00388
57,IT,2012,0.0041
58,IT,2012,0.00455
59,IT,2012,0.00502
60,IT,2012,0.0055
61,IT,2012,0.00603
62,IT,2012,0.00675
63,IT,2012,0.00723
64,IT,2012,0.0079
65,IT,2012,0.0088
66,IT,2012,0.00997
67,IT,2012,0.01074
68,IT,2012,0.01172
69,IT,2012,0.01268
70,IT,2012,0.01392
71,IT,2012,0.01513
72,IT,2012,0.01683
73,IT,2012,0.01893
74,IT,2012,0.02113
75,IT,2012,0.02386
76,IT,2012,0.02706
77,IT,2012,0.03015
78,IT,2012,0.03417
79,IT,2012,0.03951
80,IT,2012,0.04503
81,IT,2012,0.0514
82,IT,2012,0.05894
83,IT,2012,0.06625
84,IT,2012,0.07603
85,IT,2012,0.08572
20,IT,2013,0.0003
21,IT,2013,0.00027
22,IT,2013,0.00025
23,IT,2013,0.00032
24,IT,2013,0.00032
25,IT,2013,0.00034
26,IT,2013,0.00035
27,IT,2013,0.00034
28,IT,2013,0.00033
29,IT,2013,0.00032
30,IT,2013,0.00038
31,IT,2013,0.00039
32,IT,2013,0.00042
33,IT,2013,0.00042
34,IT,2013,0.00046
35,IT,2013,0.00048
36,IT,2013,0.00055
37,IT,2013,0.00058
38,IT,2013,0.00061
39,IT,2013,0.00066
40,IT,2013,0.00075
41,IT,2013,0.0008
42,IT,2013,0.00092
43,IT,2013,0.00101
44,IT,2013,0.00116
45,IT,2013,0.00125
46,IT,2013,0.00134
47,IT,2013,0.00147
48,IT,2013,0.00166
49,IT,2013,0.00194
50,IT,2013,0.00212
51,IT,2013,0.00228
52,IT,2013,0.00267
53,IT,2013,0.00277
54,IT,2013,0.00295
55,IT,2013,0.00347
56,IT,2013,0.00364
57,IT,2013,0.00418
58,IT,2013,0.00443
59,IT,2013,0.00466
60,IT,2013,0.00527
61,IT,2013,0.00584
62,IT,2013,0.00653
63,IT,2013,0.00701
64,IT,2013,0.00767
65,IT,2013,0.00854
66,IT,2013,0.00941
67,IT,2013,0.01054
68,IT,2013,0.01124
69,IT,2013,0.01237
70,IT,2013,0.01405
71,IT,2013,0.01488
72,IT,2013,0.01644
73,IT,2013,0.01802
74,IT,2013,0.01988
75,IT,2013,0.02272
76,IT,2013,0.02527
77,IT,2013,0.02909
78,IT,2013,0.0324
79,IT,2013,0.03767
80,IT,2013,0.04344
81,IT,2013,0.0491
82,IT,2013,0.05568
83,IT,2013,0.0631
84,IT,2013,0.07113
85,IT,2013,0.08169
20,IT,2014,0.00024
21,IT,2014,0.00026
22,IT,2014,0.00031
23,IT,2014,0.00027
24,IT,2014,0.00029
25,IT,2014,0.00032
26,IT,2014,0.00032
27,IT,2014,0.00031
28,IT,2014,0.00032
29,IT,2014,0.00033
30,IT,2014,0.00037
31,IT,2014,0.00034
32,IT,2014,0.00037
33,IT,2014,0.00041
34,IT,2014,0.00043
35,IT,2014,0.0005
36,IT,2014,0.00052
37,IT,2014,0.00059
38,IT,2014,0.00063
39,IT,2014,0.00066
40,IT,2014,0.00069
41,IT,2014,0.0008
42,IT,2014,0.00086
43,IT,2014,0.001
44,IT,2014,0.00108
45,IT,2014,0.00114
46,IT,2014,0.00132
47,IT,2014,0.00145
48,IT,2014,0.00164
49,IT,2014,0.00186
50,IT,2014,0.00208
51,IT,2014,0.00222
52,IT,2014,0.00248
53,IT,2014,0.00272
54,IT,2014,0.00306
55,IT,2014,0.00323
56,IT,2014,0.00353
57,IT,2014,0.00394
58,IT,2014,0.00439
59,IT,2014,0.00478
60,IT,2014,0.00523
61,IT,2014,0.0058
62,IT,2014,0.00637
63,IT,2014,0.00706
64,IT,2014,0.00753
65,IT,2014,0.00828
66,IT,2014,0.00935
67,IT,2014,0.01022
68,IT,2014,0.01119
69,IT,2014,0.01239
70,IT,2014,0.0135
71,IT,2014,0.01487
72,IT,2014,0.01619
73,IT,2014,0.0177
74,IT,2014,0.01969
75,IT,2014,0.02173
76,IT,2014,0.0249
77,IT,2014,0.02769
78,IT,2014,0.03176
79,IT,2014,0.03641
80,IT,2014,0.04131
81,IT,2014,0.04717
82,IT,2014,0.05422
83,IT,2014,0.06105
84,IT,2014,0.07109
85,IT,2014,0.07887
20,IT,2015,0.00026
21,IT,2015,0.00031
22,IT,2015,0.00029
23,IT,2015,0.00027
24,IT,2015,0.0003
25,IT,2015,0.00032
26,IT,2015,0.00034
27,IT,2015,0.00032
28,IT,2015,0.00031
29,IT,2015,0.0003
30,IT,2015,0.00035
31,IT,2015,0.00042
32,IT,2015,0.00039
33,IT,2015,0.0004
34,IT,2015,0.00048
35,IT,2015,0.00046
36,IT,2015,0.00053
37,IT,2015,0.00053
38,IT,2015,0.00059
39,IT,2015,0.00071
40,IT,2015,0.00075
41,IT,2015,0.0008
42,IT,2015,0.00088
43,IT,2015,0.00101
44,IT,2015,0.00105
45,IT,2015,0.00127
46,IT,2015,0.00139
47,IT,2015,0.00157
48,IT,2015,0.00167
49,IT,2015,0.00186
50,IT,2015,0.00209
51,IT,2015,0.00234
52,IT,2015,0.00253
53,IT,2015,0.00278
54,IT,2015,0.00303
55,IT,2015,0.00336
56,IT,2015,0.00363
57,IT,2015,0.00419
58,IT,2015,0.00428
59,IT,2015,0.00487
60,IT,2015,0.00546
61,IT,2015,0.00589
62,IT,2015,0.00641
63,IT,2015,0.00718
64,IT,2015,0.00788
65,IT,2015,0.00839
66,IT,2015,0.00934
67,IT,2015,0.01023
68,IT,2015,0.01124
69,IT,2015,0.01252
70,IT,2015,0.01369
71,IT,2015,0.01518
72,IT,2015,0.01696
73,IT,2015,0.01869
74,IT,2015,0.02042
75,IT,2015,0.02275
76,IT,2015,0.02569
77,IT,2015,0.02875
78,IT,2015,0.03306
79,IT,2015,0.03755
80,IT,2015,0.04309
81,IT,2015,0.04867
82,IT,2015,0.05711
83,IT,2015,0.06527
84,IT,2015,0.07476
85,IT,2015,0.08506
20,IT,2016,0.00026
21,IT,2016,0.00029
22,IT,2016,0.00029
23,IT,2016,0.00028
24,IT,2016,0.00028
25,IT,2016,0.0003
26,IT,2016,0.0003
27,IT,2016,0.0003
28,IT,2016,0.00032
29,IT,2016,0.00032
30,IT,2016,0.00035
31,IT,2016,0.00032
32,IT,2016,0.00038
33,IT,2016,0.00042
34,IT,2016,0.00048
35,IT,2016,0.00044
36,IT,2016,0.00055
37,IT,2016,0.00056
38,IT,2016,0.00058
39,IT,2016,0.00065
40,IT,2016,0.00072
41,IT,2016,0.00077
42,IT,2016,0.00086
43,IT,2016,0.00094
44,IT,2016,0.0011
45,IT,2016,0.00119
46,IT,2016,0.00129
47,IT,2016,0.00148
48,IT,2016,0.00157
49,IT,2016,0.0017
50,IT,2016,0.00197
51,IT,2016,0.00216
52,IT,2016,0.00245
53,IT,2016,0.00256
54,IT,2016,0.00307
55,IT,2016,0.00304
56,IT,2016,0.00363
57,IT,2016,0.00398
58,IT,2016,0.0044
59,IT,2016,0.00464
60,IT,2016,0.00511
61,IT,2016,0.00559
62,IT,2016,0.00613
63,IT,2016,0.00669
64,IT,2016,0.00722
65,IT,2016,0.00823
66,IT,2016,0.00914
67,IT,2016,0.00989
68,IT,2016,0.01085
69,IT,2016,0.01169
70,IT,2016,0.01297
71,IT,2016,0.01464
72,IT,2016,0.01619
73,IT,2016,0.01805
74,IT,2016,0.01996
75,IT,2016,0.02171
76,IT,2016,0.0244
77,IT,2016,0.02711
78,IT,2016,0.03049
79,IT,2016,0.03472
80,IT,2016,0.04034
81,IT,2016,0.04513
82,IT,2016,0.05267
83,IT,2016,0.06037
84,IT,2016,0.06894
85,IT,2016,0.0796
20,IT,2017,0.00034
21,IT,2017,0.00031
22,IT,2017,0.00035
23,IT,2017,0.00032
24,IT,2017,0.00032
25,IT,2017,0.00035
26,IT,2017,0.00031
27,IT,2017,0.00034
28,IT,2017,0.00032
29,IT,2017,0.00036
30,IT,2017,0.00041
31,IT,2017,0.00041
32,IT,2017,0.0004
33,IT,2017,0.00043
34,IT,2017,0.00046
35,IT,2017,0.00045
36,IT,2017,0.00052
37,IT,2017,0.00058
38,IT,2017,0.00063
39,IT,2017,0.00072
40,IT,2017,0.00072
41,IT,2017,0.00085
42,IT,2017,0.00094
43,IT,2017,0.00099
44,IT,2017,0.00109
45,IT,2017,0.00122
46,IT,2017,0.00137
47,IT,2017,0.00152
48,IT,2017,0.00166
49,IT,2017,0.00181
50,IT,2017,0.002
51,IT,2017,0.00217
52,IT,2017,0.00248
53,IT,2017,0.00267
54,IT,2017,0.00288
55,IT,2017,0.00328
56,IT,2017,0.00358
57,IT,2017,0.00392
58,IT,2017,0.00418
59,IT,2017,0.00472
60,IT,2017,0.00531
61,IT,2017,0.00575
62,IT,2017,0.00624
63,IT,2017,0.00687
64,IT,2017,0.0076
65,IT,2017,0.00813
66,IT,2017,0.00888
67,IT,2017,0.01004
68,IT,2017,0.0108
69,IT,2017,0.01215
70,IT,2017,0.01337
71,IT,2017,0.01474
72,IT,2017,0.0165
73,IT,2017,0.01827
74,IT,2017,0.0205
75,IT,2017,0.02261
76,IT,2017,0.0252
77,IT,2017,0.02799
78,IT,2017,0.03155
79,IT,2017,0.03548
80,IT,2017,0.04068
81,IT,2017,0.04746
82,IT,2017,0.05431
83,IT,2017,0.06179
84,IT,2017,0.07119
85,IT,2017,0.08243
20,IT,2018,0.00026
21,IT,2018,0.00029
22,IT,2018,0.00027
23,IT,2018,0.0003
24,IT,2018,0.00028
25,IT,2018,0.00031
26,IT,2018,0.00035
27,IT,2018,0.00031
28,IT,2018,0.00034
29,IT,2018,0.00032
30,IT,2018,0.00031
31,IT,2018,0.00037
32,IT,2018,0.00042
33,IT,2018,0.00042
34,IT,2018,0.00043
35,IT,2018,0.00046
36,IT,2018,0.00049
37,IT,2018,0.00057
38,IT,2018,0.00058
39,IT,2018,0.00066
40,IT,2018,0.00074
41,IT,2018,0.00078
42,IT,2018,0.00087
43,IT,2018,0.00088
44,IT,2018,0.0011
45,IT,2018,0.00113
46,IT,2018,0.0013
47,IT,2018,0.00143
48,IT,2018,0.00155
49,IT,2018,0.00173
50,IT,2018,0.00191
51,IT,2018,0.00211
52,IT,2018,0.00235
53,IT,2018,0.00252
54,IT,2018,0.00291
55,IT,2018,0.00312
56,IT,2018,0.00339
57,IT,2018,0.00375
58,IT,2018,0.00417
59,IT,2018,0.00461
60,IT,2018,0.00518
61,IT,2018,0.00539
62,IT,2018,0.00597
63,IT,2018,0.00669
64,IT,2018,0.00731
65,IT,2018,0.00799
66,IT,2018,0.00879
67,IT,2018,0.00958
68,IT,2018,0.01048
69,IT,2018,0.01134
70,IT,2018,0.01268
71,IT,2018,0.0143
72,IT,2018,0.01578
73,IT,2018,0.01736
74,IT,2018,0.01953
75,IT,2018,0.02165
76,IT,2018,0.02437
77,IT,2018,0.02662
78,IT,2018,0.02985
79,IT,2018,0.03428
80,IT,2018,0.03868
81,IT,2018,0.04441
82,IT,2018,0.05077
83,IT,2018,0.05796
84,IT,2018,0.06706
85,IT,2018,0.07723
20,IT,2019,0.00025
21,IT,2019,0.00028
22,IT,2019,0.00028
23,IT,2019,0.00029
24,IT,2019,0.00027
25,IT,2019,0.00031
26,IT,2019,0.00032
27,IT,2019,0.0003
28,IT,2019,0.00034
29,IT,2019,0.00031
30,IT,2019,0.00032
31,IT,2019,0.00032
32,IT,2019,0.00038
33,IT,2019,0.00038
34,IT,2019,0.00042
35,IT,2019,0.00043
36,IT,2019,0.0005
37,IT,2019,0.00052
38,IT,2019,0.00056
39,IT,2019,0.00063
40,IT,2019,0.0007
41,IT,2019,0.00078
42,IT,2019,0.00089
43,IT,2019,0.00094
44,IT,2019,0.00103
45,IT,2019,0.00116
46,IT,2019,0.00127
47,IT,2019,0.00135
48,IT,2019,0.00149
49,IT,2019,0.00171
50,IT,2019,0.00187
51,IT,2019,0.00202
52,IT,2019,0.00219
53,IT,2019,0.00256
54,IT,2019,0.00271
55,IT,2019,0.00295
56,IT,2019,0.00349
57,IT,2019,0.00369
58,IT,2019,0.00407
59,IT,2019,0.00449
60,IT,2019,0.00493
61,IT,2019,0.00521
62,IT,2019,0.00609
63,IT,2019,0.00644
64,IT,2019,0.00723
65,IT,2019,0.00767
66,IT,2019,0.00868
67,IT,2019,0.0093
68,IT,2019,0.01036
69,IT,2019,0.01141
70,IT,2019,0.01236
71,IT,2019,0.01402
72,IT,2019,0.01546
73,IT,2019,0.01749
74,IT,2019,0.01941
75,IT,2019,0.02153
76,IT,2019,0.02391
77,IT,2019,0.0262
78,IT,2019,0.03009
79,IT,2019,0.03408
80,IT,2019,0.03814
81,IT,2019,0.04428
82,IT,2019,0.04996
83,IT,2019,0.05803
84,IT,2019,0.06638
85,IT,2019,0.07665
20,IT,2022,0.00025
21,IT,2022,0.00032
22,IT,2022,0.00032
23,IT,2022,0.00028
24,IT,2022,0.00028
25,IT,2022,0.00029
26,IT,2022,0.00033
27,IT,2022,0.00031
28,IT,2022,0.00032
29,IT,2022,0.00036
30,IT,2022,0.00036
31,IT,2022,0.00039
32,IT,2022,0.00039
33,IT,2022,0.00045
34,IT,2022,0.00049
35,IT,2022,0.00049
36,IT,2022,0.00056
37,IT,2022,0.00053
38,IT,2022,0.00059
39,IT,2022,0.00067
40,IT,2022,0.00072
41,IT,2022,0.00085
42,IT,2022,0.00096
43,IT,2022,0.00099
44,IT,2022,0.00112
45,IT,2022,0.00121
46,IT,2022,0.00137
47,IT,2022,0.00145
48,IT,2022,0.00158
49,IT,2022,0.00168
50,IT,2022,0.00189
51,IT,2022,0.00209
52,IT,2022,0.0024
53,IT,2022,0.00259
54,IT,2022,0.0028
55,IT,2022,0.00314
56,IT,2022,0.00356
57,IT,2022,0.00373
58,IT,2022,0.00415
59,IT,2022,0.00473
60,IT,2022,0.00516
61,IT,2022,0.00557
62,IT,2022,0.00615
63,IT,2022,0.00687
64,IT,2022,0.00748
65,IT,2022,0.00839
66,IT,2022,0.00921
67,IT,2022,0.01004
68,IT,2022,0.01088
69,IT,2022,0.01216
70,IT,2022,0.01356
71,IT,2022,0.01516
72,IT,2022,0.01653
73,IT,2022,0.0182
74,IT,2022,0.02075
75,IT,2022,0.02277
76,IT,2022,0.0261
77,IT,2022,0.02977
78,IT,2022,0.03336
79,IT,2022,0.03766
80,IT,2022,0.04138
81,IT,2022,0.04724
82,IT,2022,0.05428
83,IT,2022,0.06139
84,IT,2022,0.07069
85,IT,2022,0.0812
20,IT,2023,0.0002053195584263
21,IT,2023,0.0002287103914041
22,IT,2023,0.0002338687319397
23,IT,2023,0.000222807709173
24,IT,2023,0.0002289889650251
25,IT,2023,0.000251097942573
26,IT,2023,0.0002577925604579
27,IT,2023,0.0002454226386793
28,IT,2023,0.0002550648119661
29,IT,2023,0.000261946793625
30,IT,2023,0.0002862005321557
31,IT,2023,0.0003004338951398
32,IT,2023,0.0003240269300081
33,IT,2023,0.0003411311636539
34,IT,2023,0.0003829738164914
35,IT,2023,0.000383415367156
36,IT,2023,0.000439427907539
37,IT,2023,0.0004529237441856
38,IT,2023,0.000491917851825
39,IT,2023,0.000563521623966
40,IT,2023,0.000608675223736
41,IT,2023,0.0006790030117202
42,IT,2023,0.0007840401187194
43,IT,2023,0.0008423874217157
44,IT,2023,0.0009450347510448
45,IT,2023,0.0010546174826258
46,IT,2023,0.0011767809416077
47,IT,2023,0.0012917614766647
48,IT,2023,0.0014093444929
49,IT,2023,0.0015849187342073
50,IT,2023,0.0017752210639327
51,IT,2023,0.0019157417555274
52,IT,2023,0.0021637568382565
53,IT,2023,0.0023414792404987
54,IT,2023,0.0025997392344037
55,IT,2023,0.0028081525495328
56,IT,2023,0.0031780477023933
57,IT,2023,0.0034391784591854
58,IT,2023,0.0037544858944491
59,IT,2023,0.004180023641382
60,IT,2023,0.0046805615454978
61,IT,2023,0.0049823560979683
62,IT,2023,0.0055609597648536
63,IT,2023,0.006139433429641
64,IT,2023,0.0066862763716872
65,IT,2023,0.0073237264865336
66,IT,2023,0.0081450310968155
67,IT,2023,0.0087980124089896
68,IT,2023,0.0095567335057944
69,IT,2023,0.0105022956892413
70,IT,2023,0.0116302266631771
71,IT,2023,0.0128977715446339
72,IT,2023,0.0141736513003671
73,IT,2023,0.0157184253158702
74,IT,2023,0.0175549522742286
75,IT,2023,0.0193840194357143
76,IT,2023,0.0219575008460088
77,IT,2023,0.0246194225094949
78,IT,2023,0.0280194130378286
79,IT,2023,0.0322735574511103
80,IT,2023,0.0366172140481164
81,IT,2023,0.0421516754928254
82,IT,2023,0.0486676163200801
83,IT,2023,0.0559900076928966
84,IT,2023,0.0649286400295216
85,IT,2023,0.0749877888374483
20,IT,2024,0.000196568235722
21,IT,2024,0.0002201989445957
22,IT,2024,0.000224940058406
23,IT,2024,0.000213977748126
24,IT,2024,0.0002199879755239
25,IT,2024,0.0002420699849427
26,IT,2024,0.0002492152578182
27,IT,2024,0.0002361880747747
28,IT,2024,0.0002458508987818
29,IT,2024,0.0002526182976815
30,IT,2024,0.0002769203963705
31,IT,2024,0.0002912817618704
32,IT,2024,0.0003145108137192
33,IT,2024,0.0003312632355637
34,IT,2024,0.0003731378939605
35,IT,2024,0.0003720970576785
36,IT,2024,0.0004281087266534
37,IT,2024,0.0004402740222581
38,IT,2024,0.0004778118193997
39,IT,2024,0.0005493643927845
40,IT,2024,0.0005926652604344
41,IT,2024,0.0006619759755448
42,IT,2024,0.0007672241022285
43,IT,2024,0.0008233780910143
44,IT,2024,0.0009245709023429
45,IT,2024,0.0010328056359165
46,IT,2024,0.0011528846833184
47,IT,2024,0.0012665760640931
48,IT,2024,0.0013807088877248
49,IT,2024,0.0015542721843577
50,IT,2024,0.0017438028287848
51,IT,2024,0.0018795102404617
52,IT,2024,0.0021245671127544
53,IT,2024,0.0022978533227352
54,IT,2024,0.0025519947704057
55,IT,2024,0.0027543722206081
56,IT,2024,0.0031229536680254
57,IT,2024,0.0033742041891191
58,IT,2024,0.003683997361181
59,IT,2024,0.0041065295523323
60,IT,2024,0.0046029021161245
61,IT,2024,0.0048895665773959
62,IT,2024,0.0054651144203848
63,IT,2024,0.0060365291521568
64,IT,2024,0.006570958297842
65,IT,2024,0.0071948508569414
66,IT,2024,0.0080067151312375
67,IT,2024,0.0086376740515043
68,IT,2024,0.0093766238758662
69,IT,2024,0.0103026346086689
70,IT,2024,0.0114122480669467
71,IT,2024,0.012652013740867
72,IT,2024,0.013893510064497
73,IT,2024,0.0154064868272991
74,IT,2024,0.0172029956844694
75,IT,2024,0.0189803312036837
76,IT,2024,0.0215156526273724
77,IT,2024,0.0241290343296647
78,IT,2024,0.0274846556525495
79,IT,2024,0.0317021526321355
80,IT,2024,0.0359655579224989
81,IT,2024,0.0414533720151036
82,IT,2024,0.0479106763845041
83,IT,2024,0.0551879297684854
84,IT,2024,0.0641168929664704
85,IT,2024,0.0741534240080135
20,IT,2025,0.0001881899200982
21,IT,2025,0.0002120042508929
22,IT,2025,0.0002163522650335
23,IT,2025,0.0002054977220627
24,IT,2025,0.0002113407926438
25,IT,2025,0.0002333666178612
26,IT,2025,0.0002409233401424
27,IT,2025,0.0002273009815475
28,IT,2025,0.0002369698272605
29,IT,2025,0.0002436220097997
30,IT,2025,0.0002679411716965
31,IT,2025,0.0002824084305096
32,IT,2025,0.0003052741694768
33,IT,2025,0.0003216807578081
34,IT,2025,0.0003635545875821
35,IT,2025,0.0003611128613859
36,IT,2025,0.0004170811154514
37,IT,2025,0.0004279775948242
38,IT,2025,0.0004641102857136
39,IT,2025,0.0005355628306425
40,IT,2025,0.0005770764066423
41,IT,2025,0.0006453759182722
42,IT,2025,0.0007507687540298
43,IT,2025,0.0008047977252338
44,IT,2025,0.0009045501792543
45,IT,2025,0.0010114449069488
46,IT,2025,0.0011294736735066
47,IT,2025,0.0012418816903223
48,IT,2025,0.0013526551118241
49,IT,2025,0.0015242182270477
50,IT,2025,0.0017129406401598
51,IT,2025,0.0018439639548536
52,IT,2025,0.0020860871872435
53,IT,2025,0.0022550402333188
54,IT,2025,0.0025051271381346
55,IT,2025,0.0027016218655642
56,IT,2025,0.0030688147334253
57,IT,2025,0.0033104574377235
58,IT,2025,0.0036148322137138
59,IT,2025,0.0040343276524157
60,IT,2025,0.0045265312045738
61,IT,2025,0.0047985051338534
62,IT,2025,0.0053709210083963
63,IT,2025,0.0059353496739469
64,IT,2025,0.0064576291124927
65,IT,2025,0.0070682430520604
66,IT,2025,0.0078707479972485
67,IT,2025,0.0084802577618322
68,IT,2025,0.0091999086566719
69,IT,2025,0.0101067693217282
70,IT,2025,0.0111983549171818
71,IT,2025,0.0124109386761225
72,IT,2025,0.0136189058007432
73,IT,2025,0.0151007388838174
74,IT,2025,0.016858095419281
75,IT,2025,0.0185850501128666
76,IT,2025,0.0210826956687059
77,IT,2025,0.0236484140705411
78,IT,2025,0.0269601042434173
79,IT,2025,0.0311408645617605
80,IT,2025,0.0353254989573179
81,IT,2025,0.0407666369445993
82,IT,2025,0.0471655093301454
83,IT,2025,0.0543973419120939
84,IT,2025,0.0633152944802887
85,IT,2025,0.0733283428856915
